date,scheme_code,nav
2018-06-30,118632,8.5431
2018-07-01,118632,8.5431
2018-07-02,118632,8.5431
2018-07-03,118632,8.5431
2018-07-04,118632,8.5431
2018-07-05,118632,8.3876
2018-07-06,118632,8.3876
2018-07-07,118632,8.3876
2018-07-08,118632,8.3876
2018-07-09,118632,8.3876
2018-07-10,118632,8.3876
2018-07-11,118632,8.3876
2018-07-12,118632,8.4068
2018-07-13,118632,8.4068
2018-07-14,118632,8.4068
2018-07-15,118632,8.4068
2018-07-16,118632,8.4068
2018-07-17,118632,8.4068
2018-07-18,118632,8.4068
2018-07-19,118632,8.5382
2018-07-20,118632,8.5382
2018-07-21,118632,8.5382
2018-07-22,118632,8.5382
2018-07-23,118632,8.5382
2018-07-24,118632,8.5382
2018-07-25,118632,8.5382
2018-07-26,118632,8.5106
2018-07-27,118632,8.5106
2018-07-28,118632,8.5106
2018-07-29,118632,8.5106
2018-07-30,118632,8.5106
2018-07-31,118632,8.5106
2018-08-01,118632,8.5106
2018-08-02,118632,8.5317
2018-08-03,118632,8.5317
2018-08-04,118632,8.5317
2018-08-05,118632,8.5317
2018-08-06,118632,8.5317
2018-08-07,118632,8.5317
2018-08-08,118632,8.5317
2018-08-09,118632,8.6051
2018-08-10,118632,8.6051
2018-08-11,118632,8.6051
2018-08-12,118632,8.6051
2018-08-13,118632,8.6051
2018-08-14,118632,8.6051
2018-08-15,118632,8.6051
2018-08-16,118632,8.5972
2018-08-17,118632,8.5972
2018-08-18,118632,8.5972
2018-08-19,118632,8.5972
2018-08-20,118632,8.5972
2018-08-21,118632,8.5972
2018-08-22,118632,8.5972
2018-08-23,118632,8.5607
2018-08-24,118632,8.5607
2018-08-25,118632,8.5607
2018-08-26,118632,8.5607
2018-08-27,118632,8.5607
2018-08-28,118632,8.5607
2018-08-29,118632,8.5607
2018-08-30,118632,8.4083
2018-08-31,118632,8.4083
2018-09-01,118632,8.4083
2018-09-02,118632,8.4083
2018-09-03,118632,8.4083
2018-09-04,118632,8.4083
2018-09-05,118632,8.4083
2018-09-06,118632,8.4548
2018-09-07,118632,8.4548
2018-09-08,118632,8.4548
2018-09-09,118632,8.4548
2018-09-10,118632,8.4548
2018-09-11,118632,8.4548
2018-09-12,118632,8.4548
2018-09-13,118632,8.4505
2018-09-14,118632,8.4505
2018-09-15,118632,8.4505
2018-09-16,118632,8.4505
2018-09-17,118632,8.4505
2018-09-18,118632,8.4505
2018-09-19,118632,8.4505
2018-09-20,118632,8.3854
2018-09-21,118632,8.3854
2018-09-22,118632,8.3854
2018-09-23,118632,8.3854
2018-09-24,118632,8.3854
2018-09-25,118632,8.3854
2018-09-26,118632,8.3854
2018-09-27,118632,8.3973
2018-09-28,118632,8.3973
2018-09-29,118632,8.3973
2018-09-30,118632,8.3973
2018-10-01,118632,8.3973
2018-10-02,118632,8.3973
2018-10-03,118632,8.3973
2018-10-04,118632,8.3614
2018-10-05,118632,8.3614
2018-10-06,118632,8.3614
2018-10-07,118632,8.3614
2018-10-08,118632,8.3614
2018-10-09,118632,8.3614
2018-10-10,118632,8.3614
2018-10-11,118632,8.3294
2018-10-12,118632,8.3294
2018-10-13,118632,8.3294
2018-10-14,118632,8.3294
2018-10-15,118632,8.3294
2018-10-16,118632,8.3294
2018-10-17,118632,8.3294
2018-10-18,118632,8.3731
2018-10-19,118632,8.3731
2018-10-20,118632,8.3731
2018-10-21,118632,8.3731
2018-10-22,118632,8.3731
2018-10-23,118632,8.3731
2018-10-24,118632,8.3731
2018-10-25,118632,8.2868
2018-10-26,118632,8.2868
2018-10-27,118632,8.2868
2018-10-28,118632,8.2868
2018-10-29,118632,8.2868
2018-10-30,118632,8.2868
2018-10-31,118632,8.2868
2018-11-01,118632,8.3596
2018-11-02,118632,8.3596
2018-11-03,118632,8.3596
2018-11-04,118632,8.3596
2018-11-05,118632,8.3596
2018-11-06,118632,8.3596
2018-11-07,118632,8.3596
2018-11-08,118632,8.2695
2018-11-09,118632,8.2695
2018-11-10,118632,8.2695
2018-11-11,118632,8.2695
2018-11-12,118632,8.2695
2018-11-13,118632,8.2695
2018-11-14,118632,8.2695
2018-11-15,118632,8.2289
2018-11-16,118632,8.2289
2018-11-17,118632,8.2289
2018-11-18,118632,8.2289
2018-11-19,118632,8.2289
2018-11-20,118632,8.2289
2018-11-21,118632,8.2289
2018-11-22,118632,8.3588
2018-11-23,118632,8.3588
2018-11-24,118632,8.3588
2018-11-25,118632,8.3588
2018-11-26,118632,8.3588
2018-11-27,118632,8.3588
2018-11-28,118632,8.3588
2018-11-29,118632,8.4375
2018-11-30,118632,8.4375
2018-12-01,118632,8.4375
2018-12-02,118632,8.4375
2018-12-03,118632,8.4375
2018-12-04,118632,8.4375
2018-12-05,118632,8.4375
2018-12-06,118632,8.4475
2018-12-07,118632,8.4475
2018-12-08,118632,8.4475
2018-12-09,118632,8.4475
2018-12-10,118632,8.4475
2018-12-11,118632,8.4475
2018-12-12,118632,8.4475
2018-12-13,118632,8.3873
2018-12-14,118632,8.3873
2018-12-15,118632,8.3873
2018-12-16,118632,8.3873
2018-12-17,118632,8.3873
2018-12-18,118632,8.3873
2018-12-19,118632,8.3873
2018-12-20,118632,8.3552
2018-12-21,118632,8.3552
2018-12-22,118632,8.3552
2018-12-23,118632,8.3552
2018-12-24,118632,8.3552
2018-12-25,118632,8.3552
2018-12-26,118632,8.3552
2018-12-27,118632,8.3634
2018-12-28,118632,8.3634
2018-12-29,118632,8.3634
2018-12-30,118632,8.3634
2018-12-31,118632,8.3634
2019-01-01,118632,8.3634
2019-01-02,118632,8.3634
2019-01-03,118632,8.3693
2019-01-04,118632,8.3693
2019-01-05,118632,8.3693
2019-01-06,118632,8.3693
2019-01-07,118632,8.3693
2019-01-08,118632,8.3693
2019-01-09,118632,8.3693
2019-01-10,118632,8.3665
2019-01-11,118632,8.3665
2019-01-12,118632,8.3665
2019-01-13,118632,8.3665
2019-01-14,118632,8.3665
2019-01-15,118632,8.3665
2019-01-16,118632,8.3665
2019-01-17,118632,8.3678
2019-01-18,118632,8.3678
2019-01-19,118632,8.3678
2019-01-20,118632,8.3678
2019-01-21,118632,8.3678
2019-01-22,118632,8.3678
2019-01-23,118632,8.3678
2019-01-24,118632,8.3568
2019-01-25,118632,8.3568
2019-01-26,118632,8.3568
2019-01-27,118632,8.3568
2019-01-28,118632,8.3568
2019-01-29,118632,8.3568
2019-01-30,118632,8.3568
2019-01-31,118632,8.2637
2019-02-01,118632,8.2637
2019-02-02,118632,8.2637
2019-02-03,118632,8.2637
2019-02-04,118632,8.2637
2019-02-05,118632,8.2637
2019-02-06,118632,8.2637
2019-02-07,118632,8.2329
2019-02-08,118632,8.2329
2019-02-09,118632,8.2329
2019-02-10,118632,8.2329
2019-02-11,118632,8.2329
2019-02-12,118632,8.2329
2019-02-13,118632,8.2329
2019-02-14,118632,8.2964
2019-02-15,118632,8.2964
2019-02-16,118632,8.2964
2019-02-17,118632,8.2964
2019-02-18,118632,8.2964
2019-02-19,118632,8.2964
2019-02-20,118632,8.2964
2019-02-21,118632,8.2089
2019-02-22,118632,8.2089
2019-02-23,118632,8.2089
2019-02-24,118632,8.2089
2019-02-25,118632,8.2089
2019-02-26,118632,8.2089
2019-02-27,118632,8.2089
2019-02-28,118632,8.1998
2019-03-01,118632,8.1998
2019-03-02,118632,8.1998
2019-03-03,118632,8.1998
2019-03-04,118632,8.1998
2019-03-05,118632,8.1998
2019-03-06,118632,8.1998
2019-03-07,118632,8.1493
2019-03-08,118632,8.1493
2019-03-09,118632,8.1493
2019-03-10,118632,8.1493
2019-03-11,118632,8.1493
2019-03-12,118632,8.1493
2019-03-13,118632,8.1493
2019-03-14,118632,8.1598
2019-03-15,118632,8.1598
2019-03-16,118632,8.1598
2019-03-17,118632,8.1598
2019-03-18,118632,8.1598
2019-03-19,118632,8.1598
2019-03-20,118632,8.1598
2019-03-21,118632,8.1377
2019-03-22,118632,8.1377
2019-03-23,118632,8.1377
2019-03-24,118632,8.1377
2019-03-25,118632,8.1377
2019-03-26,118632,8.1377
2019-03-27,118632,8.1377
2019-03-28,118632,8.2371
2019-03-29,118632,8.2371
2019-03-30,118632,8.2371
2019-03-31,118632,8.2371
2019-04-01,118632,8.2371
2019-04-02,118632,8.2371
2019-04-03,118632,8.2371
2019-04-04,118632,8.2738
2019-04-05,118632,8.2738
2019-04-06,118632,8.2738
2019-04-07,118632,8.2738
2019-04-08,118632,8.2738
2019-04-09,118632,8.2738
2019-04-10,118632,8.2738
2019-04-11,118632,8.1903
2019-04-12,118632,8.1903
2019-04-13,118632,8.1903
2019-04-14,118632,8.1903
2019-04-15,118632,8.1903
2019-04-16,118632,8.1903
2019-04-17,118632,8.1903
2019-04-18,118632,8.2375
2019-04-19,118632,8.2375
2019-04-20,118632,8.2375
2019-04-21,118632,8.2375
2019-04-22,118632,8.2375
2019-04-23,118632,8.2375
2019-04-24,118632,8.2375
2019-04-25,118632,8.1898
2019-04-26,118632,8.1898
2019-04-27,118632,8.1898
2019-04-28,118632,8.1898
2019-04-29,118632,8.1898
2019-04-30,118632,8.1898
2019-05-01,118632,8.1898
2019-05-02,118632,8.1552
2019-05-03,118632,8.1552
2019-05-04,118632,8.1552
2019-05-05,118632,8.1552
2019-05-06,118632,8.1552
2019-05-07,118632,8.1552
2019-05-08,118632,8.1552
2019-05-09,118632,8.179
2019-05-10,118632,8.179
2019-05-11,118632,8.179
2019-05-12,118632,8.179
2019-05-13,118632,8.179
2019-05-14,118632,8.179
2019-05-15,118632,8.179
2019-05-16,118632,8.1501
2019-05-17,118632,8.1501
2019-05-18,118632,8.1501
2019-05-19,118632,8.1501
2019-05-20,118632,8.1501
2019-05-21,118632,8.1501
2019-05-22,118632,8.1501
2019-05-23,118632,8.2116
2019-05-24,118632,8.2116
2019-05-25,118632,8.2116
2019-05-26,118632,8.2116
2019-05-27,118632,8.2116
2019-05-28,118632,8.2116
2019-05-29,118632,8.2116
2019-05-30,118632,8.164
2019-05-31,118632,8.164
2019-06-01,118632,8.164
2019-06-02,118632,8.164
2019-06-03,118632,8.164
2019-06-04,118632,8.164
2019-06-05,118632,8.164
2019-06-06,118632,8.1268
2019-06-07,118632,8.1268
2019-06-08,118632,8.1268
2019-06-09,118632,8.1268
2019-06-10,118632,8.1268
2019-06-11,118632,8.1268
2019-06-12,118632,8.1268
2019-06-13,118632,8.0874
2019-06-14,118632,8.0874
2019-06-15,118632,8.0874
2019-06-16,118632,8.0874
2019-06-17,118632,8.0874
2019-06-18,118632,8.0874
2019-06-19,118632,8.0874
2019-06-20,118632,8.054
2019-06-21,118632,8.054
2019-06-22,118632,8.054
2019-06-23,118632,8.054
2019-06-24,118632,8.054
2019-06-25,118632,8.054
2019-06-26,118632,8.054
2019-06-27,118632,8.1281
2019-06-28,118632,8.1281
2019-06-29,118632,8.1281
2019-06-30,118632,8.1281
2019-07-01,118632,8.1281
2019-07-02,118632,8.1281
2019-07-03,118632,8.1281
2019-07-04,118632,8.1722
2019-07-05,118632,8.1722
2019-07-06,118632,8.1722
2019-07-07,118632,8.1722
2019-07-08,118632,8.1722
2019-07-09,118632,8.1722
2019-07-10,118632,8.1722
2019-07-11,118632,8.2873
2019-07-12,118632,8.2873
2019-07-13,118632,8.2873
2019-07-14,118632,8.2873
2019-07-15,118632,8.2873
2019-07-16,118632,8.2873
2019-07-17,118632,8.2873
2019-07-18,118632,8.4409
2019-07-19,118632,8.4409
2019-07-20,118632,8.4409
2019-07-21,118632,8.4409
2019-07-22,118632,8.4409
2019-07-23,118632,8.4409
2019-07-24,118632,8.4409
2019-07-25,118632,8.3747
2019-07-26,118632,8.3747
2019-07-27,118632,8.3747
2019-07-28,118632,8.3747
2019-07-29,118632,8.3747
2019-07-30,118632,8.3747
2019-07-31,118632,8.3747
2019-08-01,118632,8.3828
2019-08-02,118632,8.3828
2019-08-03,118632,8.3828
2019-08-04,118632,8.3828
2019-08-05,118632,8.3828
2019-08-06,118632,8.3828
2019-08-07,118632,8.3828
2019-08-08,118632,8.3072
2019-08-09,118632,8.3072
2019-08-10,118632,8.3072
2019-08-11,118632,8.3072
2019-08-12,118632,8.3072
2019-08-13,118632,8.3072
2019-08-14,118632,8.3072
2019-08-15,118632,8.2589
2019-08-16,118632,8.2589
2019-08-17,118632,8.2589
2019-08-18,118632,8.2589
2019-08-19,118632,8.2589
2019-08-20,118632,8.2589
2019-08-21,118632,8.2589
2019-08-22,118632,8.2206
2019-08-23,118632,8.2206
2019-08-24,118632,8.2206
2019-08-25,118632,8.2206
2019-08-26,118632,8.2206
2019-08-27,118632,8.2206
2019-08-28,118632,8.2206
2019-08-29,118632,8.1543
2019-08-30,118632,8.1543
2019-08-31,118632,8.1543
2019-09-01,118632,8.1543
2019-09-02,118632,8.1543
2019-09-03,118632,8.1543
2019-09-04,118632,8.1543
2019-09-05,118632,8.089
2019-09-06,118632,8.089
2019-09-07,118632,8.089
2019-09-08,118632,8.089
2019-09-09,118632,8.089
2019-09-10,118632,8.089
2019-09-11,118632,8.089
2019-09-12,118632,8.0829
2019-09-13,118632,8.0829
2019-09-14,118632,8.0829
2019-09-15,118632,8.0829
2019-09-16,118632,8.0829
2019-09-17,118632,8.0829
2019-09-18,118632,8.0829
2019-09-19,118632,8.0074
2019-09-20,118632,8.0074
2019-09-21,118632,8.0074
2019-09-22,118632,8.0074
2019-09-23,118632,8.0074
2019-09-24,118632,8.0074
2019-09-25,118632,8.0074
2019-09-26,118632,8.0646
2019-09-27,118632,8.0646
2019-09-28,118632,8.0646
2019-09-29,118632,8.0646
2019-09-30,118632,8.0646
2019-10-01,118632,8.0646
2019-10-02,118632,8.0646
2019-10-03,118632,8.0086
2019-10-04,118632,8.0086
2019-10-05,118632,8.0086
2019-10-06,118632,8.0086
2019-10-07,118632,8.0086
2019-10-08,118632,8.0086
2019-10-09,118632,8.0086
2019-10-10,118632,8.1918
2019-10-11,118632,8.1918
2019-10-12,118632,8.1918
2019-10-13,118632,8.1918
2019-10-14,118632,8.1918
2019-10-15,118632,8.1918
2019-10-16,118632,8.1918
2019-10-17,118632,8.1655
2019-10-18,118632,8.1655
2019-10-19,118632,8.1655
2019-10-20,118632,8.1655
2019-10-21,118632,8.1655
2019-10-22,118632,8.1655
2019-10-23,118632,8.1655
2019-10-24,118632,8.1735
2019-10-25,118632,8.1735
2019-10-26,118632,8.1735
2019-10-27,118632,8.1735
2019-10-28,118632,8.1735
2019-10-29,118632,8.1735
2019-10-30,118632,8.1735
2019-10-31,118632,8.092
2019-11-01,118632,8.092
2019-11-02,118632,8.092
2019-11-03,118632,8.092
2019-11-04,118632,8.092
2019-11-05,118632,8.092
2019-11-06,118632,8.092
2019-11-07,118632,8.2057
2019-11-08,118632,8.2057
2019-11-09,118632,8.2057
2019-11-10,118632,8.2057
2019-11-11,118632,8.2057
2019-11-12,118632,8.2057
2019-11-13,118632,8.2057
2019-11-14,118632,8.2825
2019-11-15,118632,8.2825
2019-11-16,118632,8.2825
2019-11-17,118632,8.2825
2019-11-18,118632,8.2825
2019-11-19,118632,8.2825
2019-11-20,118632,8.2825
2019-11-21,118632,8.3055
2019-11-22,118632,8.3055
2019-11-23,118632,8.3055
2019-11-24,118632,8.3055
2019-11-25,118632,8.3055
2019-11-26,118632,8.3055
2019-11-27,118632,8.3055
2019-11-28,118632,8.2193
2019-11-29,118632,8.2193
2019-11-30,118632,8.2193
2019-12-01,118632,8.2193
2019-12-02,118632,8.2193
2019-12-03,118632,8.2193
2019-12-04,118632,8.2193
2019-12-05,118632,8.2364
2019-12-06,118632,8.2364
2019-12-07,118632,8.2364
2019-12-08,118632,8.2364
2019-12-09,118632,8.2364
2019-12-10,118632,8.2364
2019-12-11,118632,8.2364
2019-12-12,118632,8.1658
2019-12-13,118632,8.1658
2019-12-14,118632,8.1658
2019-12-15,118632,8.1658
2019-12-16,118632,8.1658
2019-12-17,118632,8.1658
2019-12-18,118632,8.1658
2019-12-19,118632,8.2646
2019-12-20,118632,8.2646
2019-12-21,118632,8.2646
2019-12-22,118632,8.2646
2019-12-23,118632,8.2646
2019-12-24,118632,8.2646
2019-12-25,118632,8.2646
2019-12-26,118632,8.3214
2019-12-27,118632,8.3214
2019-12-28,118632,8.3214
2019-12-29,118632,8.3214
2019-12-30,118632,8.3214
2019-12-31,118632,8.3214
2020-01-01,118632,8.3214
2020-01-02,118632,8.3311
2020-01-03,118632,8.3311
2020-01-04,118632,8.3311
2020-01-05,118632,8.3311
2020-01-06,118632,8.3311
2020-01-07,118632,8.3311
2020-01-08,118632,8.3311
2020-01-09,118632,8.1721
2020-01-10,118632,8.1721
2020-01-11,118632,8.1721
2020-01-12,118632,8.1721
2020-01-13,118632,8.1721
2020-01-14,118632,8.1721
2020-01-15,118632,8.1721
2020-01-16,118632,8.1111
2020-01-17,118632,8.1111
2020-01-18,118632,8.1111
2020-01-19,118632,8.1111
2020-01-20,118632,8.1111
2020-01-21,118632,8.1111
2020-01-22,118632,8.1111
2020-01-23,118632,8.1589
2020-01-24,118632,8.1589
2020-01-25,118632,8.1589
2020-01-26,118632,8.1589
2020-01-27,118632,8.1589
2020-01-28,118632,8.1589
2020-01-29,118632,8.1589
2020-01-30,118632,8.2414
2020-01-31,118632,8.2414
2020-02-01,118632,8.2414
2020-02-02,118632,8.2414
2020-02-03,118632,8.2414
2020-02-04,118632,8.2414
2020-02-05,118632,8.2414
2020-02-06,118632,8.3178
2020-02-07,118632,8.3178
2020-02-08,118632,8.3178
2020-02-09,118632,8.3178
2020-02-10,118632,8.3178
2020-02-11,118632,8.3178
2020-02-12,118632,8.3178
2020-02-13,118632,8.2152
2020-02-14,118632,8.2152
2020-02-15,118632,8.2152
2020-02-16,118632,8.2152
2020-02-17,118632,8.2152
2020-02-18,118632,8.2152
2020-02-19,118632,8.2152
2020-02-20,118632,8.2383
2020-02-21,118632,8.2383
2020-02-22,118632,8.2383
2020-02-23,118632,8.2383
2020-02-24,118632,8.2383
2020-02-25,118632,8.2383
2020-02-26,118632,8.2383
2020-02-27,118632,8.3085
2020-02-28,118632,8.3085
2020-02-29,118632,8.3085
2020-03-01,118632,8.3085
2020-03-02,118632,8.3085
2020-03-03,118632,8.3085
2020-03-04,118632,8.3085
2020-03-05,118632,8.2016
2020-03-06,118632,8.2016
2020-03-07,118632,8.2016
2020-03-08,118632,8.2016
2020-03-09,118632,8.2016
2020-03-10,118632,8.2016
2020-03-11,118632,8.2016
2020-03-12,118632,8.2044
2020-03-13,118632,8.2044
2020-03-14,118632,8.2044
2020-03-15,118632,8.2044
2020-03-16,118632,8.2044
2020-03-17,118632,8.2044
2020-03-18,118632,8.2044
2020-03-19,118632,8.2256
2020-03-20,118632,8.2256
2020-03-21,118632,8.2256
2020-03-22,118632,8.2256
2020-03-23,118632,8.2256
2020-03-24,118632,8.2256
2020-03-25,118632,8.2256
2020-03-26,118632,8.2091
2020-03-27,118632,8.2091
2020-03-28,118632,8.2091
2020-03-29,118632,8.2091
2020-03-30,118632,8.2091
2020-03-31,118632,8.2091
2020-04-01,118632,8.2091
2020-04-02,118632,8.0908
2020-04-03,118632,8.0908
2020-04-04,118632,8.0908
2020-04-05,118632,8.0908
2020-04-06,118632,8.0908
2020-04-07,118632,8.0908
2020-04-08,118632,8.0908
2020-04-09,118632,8.0729
2020-04-10,118632,8.0729
2020-04-11,118632,8.0729
2020-04-12,118632,8.0729
2020-04-13,118632,8.0729
2020-04-14,118632,8.0729
2020-04-15,118632,8.0729
2020-04-16,118632,8.055
2020-04-17,118632,8.055
2020-04-18,118632,8.055
2020-04-19,118632,8.055
2020-04-20,118632,8.055
2020-04-21,118632,8.055
2020-04-22,118632,8.055
2020-04-23,118632,8.0487
2020-04-24,118632,8.0487
2020-04-25,118632,8.0487
2020-04-26,118632,8.0487
2020-04-27,118632,8.0487
2020-04-28,118632,8.0487
2020-04-29,118632,8.0487
2020-04-30,118632,8.0156
2020-05-01,118632,8.0156
2020-05-02,118632,8.0156
2020-05-03,118632,8.0156
2020-05-04,118632,8.0156
2020-05-05,118632,8.0156
2020-05-06,118632,8.0156
2020-05-07,118632,7.9904
2020-05-08,118632,7.9904
2020-05-09,118632,7.9904
2020-05-10,118632,7.9904
2020-05-11,118632,7.9904
2020-05-12,118632,7.9904
2020-05-13,118632,7.9904
2020-05-14,118632,7.9911
2020-05-15,118632,7.9911
2020-05-16,118632,7.9911
2020-05-17,118632,7.9911
2020-05-18,118632,7.9911
2020-05-19,118632,7.9911
2020-05-20,118632,7.9911
2020-05-21,118632,8.0226
2020-05-22,118632,8.0226
2020-05-23,118632,8.0226
2020-05-24,118632,8.0226
2020-05-25,118632,8.0226
2020-05-26,118632,8.0226
2020-05-27,118632,8.0226
2020-05-28,118632,8.0062
2020-05-29,118632,8.0062
2020-05-30,118632,8.0062
2020-05-31,118632,8.0062
2020-06-01,118632,8.0062
2020-06-02,118632,8.0062
2020-06-03,118632,8.0062
2020-06-04,118632,7.9832
2020-06-05,118632,7.9832
2020-06-06,118632,7.9832
2020-06-07,118632,7.9832
2020-06-08,118632,7.9832
2020-06-09,118632,7.9832
2020-06-10,118632,7.9832
2020-06-11,118632,7.9923
2020-06-12,118632,7.9923
2020-06-13,118632,7.9923
2020-06-14,118632,7.9923
2020-06-15,118632,7.9923
2020-06-16,118632,7.9923
2020-06-17,118632,7.9923
2020-06-18,118632,7.8727
2020-06-19,118632,7.8727
2020-06-20,118632,7.8727
2020-06-21,118632,7.8727
2020-06-22,118632,7.8727
2020-06-23,118632,7.8727
2020-06-24,118632,7.8727
2020-06-25,118632,7.9059
2020-06-26,118632,7.9059
2020-06-27,118632,7.9059
2020-06-28,118632,7.9059
2020-06-29,118632,7.9059
2020-06-30,118632,7.9059
2020-07-01,118632,7.9059
2020-07-02,118632,7.909
2020-07-03,118632,7.909
2020-07-04,118632,7.909
2020-07-05,118632,7.909
2020-07-06,118632,7.909
2020-07-07,118632,7.909
2020-07-08,118632,7.909
2020-07-09,118632,7.9147
2020-07-10,118632,7.9147
2020-07-11,118632,7.9147
2020-07-12,118632,7.9147
2020-07-13,118632,7.9147
2020-07-14,118632,7.9147
2020-07-15,118632,7.9147
2020-07-16,118632,7.9787
2020-07-17,118632,7.9787
2020-07-18,118632,7.9787
2020-07-19,118632,7.9787
2020-07-20,118632,7.9787
2020-07-21,118632,7.9787
2020-07-22,118632,7.9787
2020-07-23,118632,7.8572
2020-07-24,118632,7.8572
2020-07-25,118632,7.8572
2020-07-26,118632,7.8572
2020-07-27,118632,7.8572
2020-07-28,118632,7.8572
2020-07-29,118632,7.8572
2020-07-30,118632,7.7363
2020-07-31,118632,7.7363
2020-08-01,118632,7.7363
2020-08-02,118632,7.7363
2020-08-03,118632,7.7363
2020-08-04,118632,7.7363
2020-08-05,118632,7.7363
2020-08-06,118632,7.7563
2020-08-07,118632,7.7563
2020-08-08,118632,7.7563
2020-08-09,118632,7.7563
2020-08-10,118632,7.7563
2020-08-11,118632,7.7563
2020-08-12,118632,7.7563
2020-08-13,118632,7.759
2020-08-14,118632,7.759
2020-08-15,118632,7.759
2020-08-16,118632,7.759
2020-08-17,118632,7.759
2020-08-18,118632,7.759
2020-08-19,118632,7.759
2020-08-20,118632,7.7726
2020-08-21,118632,7.7726
2020-08-22,118632,7.7726
2020-08-23,118632,7.7726
2020-08-24,118632,7.7726
2020-08-25,118632,7.7726
2020-08-26,118632,7.7726
2020-08-27,118632,7.747
2020-08-28,118632,7.747
2020-08-29,118632,7.747
2020-08-30,118632,7.747
2020-08-31,118632,7.747
2020-09-01,118632,7.747
2020-09-02,118632,7.747
2020-09-03,118632,7.7913
2020-09-04,118632,7.7913
2020-09-05,118632,7.7913
2020-09-06,118632,7.7913
2020-09-07,118632,7.7913
2020-09-08,118632,7.7913
2020-09-09,118632,7.7913
2020-09-10,118632,7.8525
2020-09-11,118632,7.8525
2020-09-12,118632,7.8525
2020-09-13,118632,7.8525
2020-09-14,118632,7.8525
2020-09-15,118632,7.8525
2020-09-16,118632,7.8525
2020-09-17,118632,7.8861
2020-09-18,118632,7.8861
2020-09-19,118632,7.8861
2020-09-20,118632,7.8861
2020-09-21,118632,7.8861
2020-09-22,118632,7.8861
2020-09-23,118632,7.8861
2020-09-24,118632,7.8728
2020-09-25,118632,7.8728
2020-09-26,118632,7.8728
2020-09-27,118632,7.8728
2020-09-28,118632,7.8728
2020-09-29,118632,7.8728
2020-09-30,118632,7.8728
2020-10-01,118632,7.7432
2020-10-02,118632,7.7432
2020-10-03,118632,7.7432
2020-10-04,118632,7.7432
2020-10-05,118632,7.7432
2020-10-06,118632,7.7432
2020-10-07,118632,7.7432
2020-10-08,118632,7.7939
2020-10-09,118632,7.7939
2020-10-10,118632,7.7939
2020-10-11,118632,7.7939
2020-10-12,118632,7.7939
2020-10-13,118632,7.7939
2020-10-14,118632,7.7939
2020-10-15,118632,7.8732
2020-10-16,118632,7.8732
2020-10-17,118632,7.8732
2020-10-18,118632,7.8732
2020-10-19,118632,7.8732
2020-10-20,118632,7.8732
2020-10-21,118632,7.8732
2020-10-22,118632,7.917
2020-10-23,118632,7.917
2020-10-24,118632,7.917
2020-10-25,118632,7.917
2020-10-26,118632,7.917
2020-10-27,118632,7.917
2020-10-28,118632,7.917
2020-10-29,118632,7.8644
2020-10-30,118632,7.8644
2020-10-31,118632,7.8644
2020-11-01,118632,7.8644
2020-11-02,118632,7.8644
2020-11-03,118632,7.8644
2020-11-04,118632,7.8644
2020-11-05,118632,7.91
2020-11-06,118632,7.91
2020-11-07,118632,7.91
2020-11-08,118632,7.91
2020-11-09,118632,7.91
2020-11-10,118632,7.91
2020-11-11,118632,7.91
2020-11-12,118632,7.9676
2020-11-13,118632,7.9676
2020-11-14,118632,7.9676
2020-11-15,118632,7.9676
2020-11-16,118632,7.9676
2020-11-17,118632,7.9676
2020-11-18,118632,7.9676
2020-11-19,118632,8.0701
2020-11-20,118632,8.0701
2020-11-21,118632,8.0701
2020-11-22,118632,8.0701
2020-11-23,118632,8.0701
2020-11-24,118632,8.0701
2020-11-25,118632,8.0701
2020-11-26,118632,8.0168
2020-11-27,118632,8.0168
2020-11-28,118632,8.0168
2020-11-29,118632,8.0168
2020-11-30,118632,8.0168
2020-12-01,118632,8.0168
2020-12-02,118632,8.0168
2020-12-03,118632,8.0055
2020-12-04,118632,8.0055
2020-12-05,118632,8.0055
2020-12-06,118632,8.0055
2020-12-07,118632,8.0055
2020-12-08,118632,8.0055
2020-12-09,118632,8.0055
2020-12-10,118632,8.0565
2020-12-11,118632,8.0565
2020-12-12,118632,8.0565
2020-12-13,118632,8.0565
2020-12-14,118632,8.0565
2020-12-15,118632,8.0565
2020-12-16,118632,8.0565
2020-12-17,118632,8.0635
2020-12-18,118632,8.0635
2020-12-19,118632,8.0635
2020-12-20,118632,8.0635
2020-12-21,118632,8.0635
2020-12-22,118632,8.0635
2020-12-23,118632,8.0635
2020-12-24,118632,7.9946
2020-12-25,118632,7.9946
2020-12-26,118632,7.9946
2020-12-27,118632,7.9946
2020-12-28,118632,7.9946
2020-12-29,118632,7.9946
2020-12-30,118632,7.9946
2020-12-31,118632,8.0243
2021-01-01,118632,8.0243
2021-01-02,118632,8.0243
2021-01-03,118632,8.0243
2021-01-04,118632,8.0243
2021-01-05,118632,8.0243
2021-01-06,118632,8.0243
2021-01-07,118632,8.0647
2021-01-08,118632,8.0647
2021-01-09,118632,8.0647
2021-01-10,118632,8.0647
2021-01-11,118632,8.0647
2021-01-12,118632,8.0647
2021-01-13,118632,8.0647
2021-01-14,118632,8.0736
2021-01-15,118632,8.0736
2021-01-16,118632,8.0736
2021-01-17,118632,8.0736
2021-01-18,118632,8.0736
2021-01-19,118632,8.0736
2021-01-20,118632,8.0736
2021-01-21,118632,8.091
