scheme_code,month,aum_cr,folios
121002,2023-09-01,26755.21,468164
121002,2023-10-01,14188.32,437164
121002,2023-11-01,12371.42,94070
121002,2023-12-01,36950.18,5552
121002,2024-01-01,34410.52,83529
121002,2024-02-01,6582.78,139083
121002,2024-03-01,2222.29,203278
121002,2024-04-01,9754.77,244443
121002,2024-05-01,39690.52,187777
121002,2024-06-01,38865.29,475066
121002,2024-07-01,42594.61,240387
121002,2024-08-01,37066.44,495405
121002,2024-09-01,28409.45,369290
121002,2024-10-01,28236.2,405195
121002,2024-11-01,21682.5,238477
121002,2024-12-01,32184.72,17219
121003,2022-01-01,44886.15,346017
121003,2022-02-01,20266.9,346882
121003,2022-03-01,30883.28,444372
121003,2022-04-01,38235.58,406665
121003,2022-05-01,24609.8,178494
121003,2022-06-01,19903.5,181476
121003,2022-07-01,45404.67,228111
121003,2022-08-01,43162.68,85756
121003,2022-09-01,9844.66,260760
121003,2022-10-01,22472.31,490463
121003,2022-11-01,36698.18,171144
121003,2022-12-01,38649.3,364957
121003,2023-01-01,39490.85,421984
121003,2023-02-01,13739.38,20498
121003,2023-03-01,11562.5,483923
121003,2023-04-01,34197.54,349598
121003,2023-05-01,14921.97,497036
121003,2023-06-01,15649.87,396977
121003,2023-07-01,17212.47,301891
121003,2023-08-01,37255.03,200026
121003,2023-09-01,687.72,49305
121003,2023-10-01,34633.54,453326
121003,2023-11-01,29371.26,216793
121003,2023-12-01,39297.11,119428
121003,2024-01-01,43652.13,102701
121003,2024-02-01,14693.8,251271
121003,2024-03-01,19089.61,35721
121003,2024-04-01,15365.18,208709
121003,2024-05-01,35638.21,24423
121003,2024-06-01,41078.74,171744
121003,2024-07-01,23238.18,472561
121003,2024-08-01,47402.82,314851
121003,2024-09-01,22358.08,371233
121003,2024-10-01,27541.12,86002
121003,2024-11-01,24884.11,428083
121003,2024-12-01,43023.95,391509
121004,2022-01-01,35659.73,186640
121004,2022-02-01,13532.81,485755
121004,2022-03-01,12035.86,310098
121004,2022-04-01,33578.27,146352
121004,2022-05-01,11703.8,491455
121004,2022-06-01,48888.34,45120
121004,2022-07-01,15799.08,61455
121004,2022-08-01,18001.58,111974
121004,2022-09-01,8005.41,359620
121004,2022-10-01,15338.64,18848
121004,2022-11-01,16959.36,236866
121004,2022-12-01,21838.27,405697
121004,2023-01-01,36863.94,268751
121004,2023-02-01,39470.7,368120
121004,2023-03-01,45933.59,12321
121004,2023-04-01,5287.27,249817
121004,2023-05-01,2029.28,393476
121004,2023-06-01,41477.66,94267
121004,2023-07-01,28760.04,454297
121004,2023-08-01,6718.55,70919
121004,2023-09-01,44586.0,465279
121004,2023-10-01,8677.69,260495
121004,2023-11-01,44847.71,494005
121004,2023-12-01,23940.66,360642
121004,2024-01-01,23306.77,50611
121004,2024-02-01,16981.63,336653
121004,2024-03-01,49995.52,214268
121004,2024-04-01,32083.9,392492
121004,2024-05-01,34403.88,100712
121004,2024-06-01,638.0,498045
121004,2024-07-01,1238.95,236677
121004,2024-08-01,10548.66,392728
121004,2024-09-01,34289.81,287313
121004,2024-10-01,16001.64,252166
121004,2024-11-01,11643.87,418932
121004,2024-12-01,8632.0,388596
121005,2022-01-01,8020.18,426406
121005,2022-02-01,6051.91,221524
121005,2022-03-01,32111.44,401233
121005,2022-04-01,37420.87,495993
121005,2022-05-01,30201.42,357089
121005,2022-06-01,49400.68,197924
121005,2022-07-01,44009.17,284446
121005,2022-08-01,11577.33,410474
121005,2022-09-01,6266.68,406667
121005,2022-10-01,13008.59,89792
121005,2022-11-01,4176.77,406283
121005,2022-12-01,9341.53,444322
121005,2023-01-01,11407.82,301440
121005,2023-02-01,47911.35,444191
121005,2023-03-01,11166.88,199685
121005,2023-04-01,40025.13,147797
121005,2023-05-01,48516.17,420782
121005,2023-06-01,22184.98,325188
121005,2023-07-01,33761.52,283935
121005,2023-08-01,5721.53,390361
121005,2023-09-01,21821.39,411523
121005,2023-10-01,35300.69,428793
121005,2023-11-01,7773.34,122899
121005,2023-12-01,33405.31,377851
121005,2024-01-01,13305.97,120700
121005,2024-02-01,15788.88,172657
121005,2024-03-01,49663.1,226311
121005,2024-04-01,41487.82,92676
121005,2024-05-01,26578.71,334841
121005,2024-06-01,49094.87,440380
121005,2024-07-01,48058.05,249635
121005,2024-08-01,20737.25,427272
121005,2024-09-01,13636.47,382017
121005,2024-10-01,32691.59,160429
121005,2024-11-01,17158.84,393962
121005,2024-12-01,4078.85,218009
121006,2022-01-01,38573.48,53199
121006,2022-02-01,16917.62,56623
121006,2022-03-01,29562.66,411219
121006,2022-04-01,44667.22,266056
121006,2022-05-01,32968.54,35025
121006,2022-06-01,15241.95,394733
121006,2022-07-01,6699.64,138878
121006,2022-08-01,7763.59,371921
121006,2022-09-01,41724.89,43851
121006,2022-10-01,14218.1,471565
121006,2022-11-01,38074.15,214077
121006,2022-12-01,15019.97,219231
121006,2023-01-01,21614.05,398182
121006,2023-02-01,49404.61,323736
121006,2023-03-01,15072.18,364232
121006,2023-04-01,16810.02,353265
121006,2023-05-01,12644.56,40348
121006,2023-06-01,38088.27,316289
121006,2023-07-01,35897.56,118834
121006,2023-08-01,5457.72,471350
121006,2023-09-01,27079.12,355442
121006,2023-10-01,40866.16,146131
121006,2023-11-01,3195.12,351217
121006,2023-12-01,38624.23,88725
121006,2024-01-01,17796.6,463774
121006,2024-02-01,49925.43,341218
121006,2024-03-01,23046.47,332595
121006,2024-04-01,48768.87,266959
121006,2024-05-01,37345.04,205587
121006,2024-06-01,40234.58,99181
121006,2024-07-01,25841.33,61435
121006,2024-08-01,29967.77,393897
121006,2024-09-01,11443.84,82448
121006,2024-10-01,201.12,407405
121006,2024-11-01,44412.71,351330
121006,2024-12-01,48509.99,409486
121007,2022-01-01,1873.33,239070
121007,2022-02-01,8539.66,219379
121007,2022-03-01,18762.08,301088
121007,2022-04-01,29918.3,180535
121007,2022-05-01,21927.76,55907
121007,2022-06-01,13960.91,482821
121007,2022-07-01,20995.65,82928
121007,2022-08-01,13899.51,350626
121007,2022-09-01,36218.17,495620
121007,2022-10-01,35640.69,354647
121007,2022-11-01,33786.31,373311
121007,2022-12-01,49747.09,408912
121007,2023-01-01,2861.29,87093
121007,2023-02-01,40672.74,249076
121007,2023-03-01,102.36,228384
121007,2023-04-01,33023.93,273031
121007,2023-05-01,9667.96,158673
121007,2023-06-01,39493.61,201009
121007,2023-07-01,3427.47,64493
121007,2023-08-01,40921.67,68298
121007,2023-09-01,40479.35,343189
121007,2023-10-01,20867.71,295611
121007,2023-11-01,5372.02,412874
121007,2023-12-01,12163.09,405907
121007,2024-01-01,45668.22,219978
121007,2024-02-01,4138.7,388143
121007,2024-03-01,31811.11,435546
121007,2024-04-01,43970.49,460392
121007,2024-05-01,30706.31,289182
121007,2024-06-01,34044.07,86807
121007,2024-07-01,33340.49,372846
121007,2024-08-01,13360.57,294778
121007,2024-09-01,45024.81,231458
121007,2024-10-01,14926.05,251785
121007,2024-11-01,12835.58,129714
121007,2024-12-01,23108.6,141227
121008,2022-01-01,11619.49,378541
121008,2022-02-01,9681.97,259189
121008,2022-03-01,13620.5,198006
121008,2022-04-01,17933.99,60713
121008,2022-05-01,20357.89,401011
121008,2022-06-01,36271.89,202455
121008,2022-07-01,24219.72,310544
121008,2022-08-01,1753.69,346809
121008,2022-09-01,21885.77,268953
121008,2022-10-01,23158.89,45809
121008,2022-11-01,30798.46,35747
121008,2022-12-01,27555.93,398572
121008,2023-01-01,19037.16,157461
121008,2023-02-01,47876.4,132966
121008,2023-03-01,9994.44,473108
121008,2023-04-01,6381.38,22165
121008,2023-05-01,49875.5,43415
121008,2023-06-01,16080.87,453153
121008,2023-07-01,292.07,345481
121008,2023-08-01,15096.76,383835
121008,2023-09-01,1205.25,22939
121008,2023-10-01,21265.38,228845
121008,2023-11-01,18151.75,395398
121008,2023-12-01,36328.12,327030
121008,2024-01-01,28003.27,328999
121008,2024-02-01,1218.56,7979
121008,2024-03-01,44099.01,120842
121008,2024-04-01,19963.41,94034
121008,2024-05-01,5266.01,420575
121008,2024-06-01,24319.15,115421
121008,2024-07-01,11853.77,172626
121008,2024-08-01,18428.69,329882
121008,2024-09-01,39444.49,450327
121008,2024-10-01,12772.86,301373
121008,2024-11-01,40438.31,451280
121008,2024-12-01,6090.21,466111
121009,2022-01-01,33516.21,324178
121009,2022-02-01,33518.67,315766
121009,2022-03-01,1656.17,427908
121009,2022-04-01,14811.09,15034
121009,2022-05-01,4103.63,192814
121009,2022-06-01,43633.79,183672
121009,2022-07-01,17786.37,205013
121009,2022-08-01,13449.35,197030
121009,2022-09-01,21138.0,42704
121009,2022-10-01,41561.48,398958
121009,2022-11-01,21110.84,349493
121009,2022-12-01,9833.77,199033
121009,2023-01-01,48782.52,180890
121009,2023-02-01,17197.87,156186
121009,2023-03-01,21549.84,392211
121009,2023-04-01,16494.03,41136
121009,2023-05-01,46536.18,241638
121009,2023-06-01,12100.21,38141
121009,2023-07-01,10965.77,321879
121009,2023-08-01,47735.33,118299
121009,2023-09-01,35456.92,386400
121009,2023-10-01,42894.77,459976
121009,2023-11-01,31274.83,409228
121009,2023-12-01,25504.09,280344
121009,2024-01-01,34507.7,429959
121009,2024-02-01,30012.93,351210
121009,2024-03-01,22502.18,114259
121009,2024-04-01,7918.54,338006
121009,2024-05-01,27621.53,260662
121009,2024-06-01,26780.28,260130
121009,2024-07-01,25589.85,4493
121009,2024-08-01,37898.9,375381
121009,2024-09-01,16546.18,416762
121009,2024-10-01,922.65,176025
121009,2024-11-01,5753.48,212330
121009,2024-12-01,38308.95,131900
121010,2022-01-01,39914.68,408115
121010,2022-02-01,43500.79,124759
121010,2022-03-01,18847.33,266192
121010,2022-04-01,23396.0,399227
121010,2022-05-01,35658.77,121716
121010,2022-06-01,3623.27,178800
121010,2022-07-01,12777.17,245923
121010,2022-08-01,45906.05,348847
121010,2022-09-01,31451.75,164828
121010,2022-10-01,804.76,384707
121010,2022-11-01,38027.15,165880
121010,2022-12-01,20691.3,417933
121010,2023-01-01,24745.18,497248
121010,2023-02-01,8814.32,27134
121010,2023-03-01,2918.21,137350
121010,2023-04-01,40013.22,365952
121010,2023-05-01,5522.48,491051
121010,2023-06-01,41992.38,460876
121010,2023-07-01,28856.62,238363
121010,2023-08-01,44135.14,489165
121010,2023-09-01,11209.82,315241
121010,2023-10-01,22203.67,477063
121010,2023-11-01,7827.81,116187
121010,2023-12-01,34241.31,100844
121010,2024-01-01,49379.16,197425
121010,2024-02-01,28699.42,223190
121010,2024-03-01,15081.96,344357
121010,2024-04-01,5846.28,422883
121010,2024-05-01,29154.14,218689
121010,2024-06-01,156.87,293524
121010,2024-07-01,47034.06,151090
121010,2024-08-01,23426.92,487196
121010,2024-09-01,36309.51,120485
121010,2024-10-01,5923.58,424507
121010,2024-11-01,4322.48,165270
121010,2024-12-01,28018.67,344965
121011,2022-01-01,34001.74,46507
121011,2022-02-01,36346.95,286426
121011,2022-03-01,7829.97,415488
121011,2022-04-01,11927.46,108593
121011,2022-05-01,20884.35,275606
121011,2022-06-01,41586.7,380020
121011,2022-07-01,20124.7,171236
121011,2022-08-01,14829.4,301422
121011,2022-09-01,23841.27,235183
121011,2022-10-01,13537.37,470514
121011,2022-11-01,39418.39,244125
121011,2022-12-01,17327.62,22054
121011,2023-01-01,32973.19,392815
121011,2023-02-01,29650.04,388224
121011,2023-03-01,43474.18,95678
121011,2023-04-01,30913.5,410572
121011,2023-05-01,17471.34,116495
121011,2023-06-01,30793.34,182491
121011,2023-07-01,32861.93,26520
121011,2023-08-01,19936.12,197898
121011,2023-09-01,8921.31,482473
121011,2023-10-01,23128.43,1143
121011,2023-11-01,41558.98,324786
121011,2023-12-01,49697.62,383504
121011,2024-01-01,33503.35,74139
121011,2024-02-01,33899.71,117722
121011,2024-03-01,41441.09,139941
121011,2024-04-01,24138.04,320857
121011,2024-05-01,30963.77,33414
121011,2024-06-01,13329.11,13875
121011,2024-07-01,7971.09,495633
121011,2024-08-01,44662.52,207294
121011,2024-09-01,9478.68,191013
121011,2024-10-01,38868.4,36421
121011,2024-11-01,43408.36,4656
121011,2024-12-01,18890.67,266166
121012,2022-01-01,21583.7,459106
121012,2022-02-01,41579.45,329836
121012,2022-03-01,9553.08,390137
121012,2022-04-01,32903.76,451226
121012,2022-05-01,36940.7,452932
121012,2022-06-01,45925.4,44369
121012,2022-07-01,26456.91,202063
121012,2022-08-01,20006.97,181691
121012,2022-09-01,14722.4,496789
121012,2022-10-01,1829.48,82323
121012,2022-11-01,13293.97,351483
121012,2022-12-01,33371.35,248809
121012,2023-01-01,36693.99,482975
121012,2023-02-01,5891.5,298206
121012,2023-03-01,21634.27,304668
121012,2023-04-01,37184.47,334035
121012,2023-05-01,16292.89,464439
121012,2023-06-01,39789.54,464292
121012,2023-07-01,42601.37,194917
121012,2023-08-01,20746.65,333605
121012,2023-09-01,46715.01,13982
121012,2023-10-01,41440.92,450821
121012,2023-11-01,44567.24,224570
121012,2023-12-01,37343.23,458388
121012,2024-01-01,10096.78,125426
121012,2024-02-01,30838.1,269735
121012,2024-03-01,38691.34,30242
121012,2024-04-01,25692.27,248078
121012,2024-05-01,49778.69,194795
121012,2024-06-01,6587.49,226650
121012,2024-07-01,35513.22,151009
121012,2024-08-01,12502.09,181908
121012,2024-09-01,31460.25,133304
121012,2024-10-01,15709.16,477229
121012,2024-11-01,18676.34,422887
121012,2024-12-01,34430.92,233279
121013,2022-01-01,19857.85,461008
121013,2022-02-01,35075.18,213119
121013,2022-03-01,49258.24,341995
121013,2022-04-01,29307.84,158935
121013,2022-05-01,39740.77,142505
121013,2022-06-01,40934.13,106851
121013,2022-07-01,17811.04,24768
121013,2022-08-01,1342.65,56400
121013,2022-09-01,1751.03,212398
121013,2022-10-01,33779.44,399023
121013,2022-11-01,39695.16,213922
121013,2022-12-01,19110.67,376720
121013,2023-01-01,46657.63,340762
121013,2023-02-01,17482.75,439094
121013,2023-03-01,38669.76,422239
121013,2023-04-01,24474.37,410009
121013,2023-05-01,6108.9,1081
121013,2023-06-01,49441.68,167694
121013,2023-07-01,35825.18,481415
121013,2023-08-01,45605.02,387580
121013,2023-09-01,10217.87,142037
121013,2023-10-01,25955.29,484233
121013,2023-11-01,37259.46,479173
121013,2023-12-01,16537.41,159786
121013,2024-01-01,18044.03,321554
121013,2024-02-01,3218.91,174681
121013,2024-03-01,15547.76,299359
121013,2024-04-01,45108.45,324042
121013,2024-05-01,2179.1,339142
121013,2024-06-01,29660.72,9297
121013,2024-07-01,35013.75,398219
121013,2024-08-01,48654.86,304511
121013,2024-09-01,11520.53,328575
121013,2024-10-01,45803.51,241141
121013,2024-11-01,30913.11,336822
121013,2024-12-01,46648.8,288983
121014,2022-01-01,17011.25,342697
121014,2022-02-01,6548.62,79430
121014,2022-03-01,41111.43,219106
121014,2022-04-01,11770.53,428617
121014,2022-05-01,22907.86,48285
121014,2022-06-01,7037.8,292841
121014,2022-07-01,42455.65,454446
121014,2022-08-01,43187.34,210020
121014,2022-09-01,38027.83,23564
121014,2022-10-01,35857.05,148182
121014,2022-11-01,37061.18,199178
121014,2022-12-01,12761.41,156320
121014,2023-01-01,41189.05,339126
121014,2023-02-01,37004.7,339288
121014,2023-03-01,15721.46,64516
121014,2023-04-01,35743.9,361374
121014,2023-05-01,16730.42,219690
121014,2023-06-01,21626.6,135959
121014,2023-07-01,36980.7,453348
121014,2023-08-01,43725.69,97600
121014,2023-09-01,12838.27,427831
121014,2023-10-01,7874.9,419977
121014,2023-11-01,36998.09,222220
121014,2023-12-01,33106.8,281136
121014,2024-01-01,48709.42,18559
121014,2024-02-01,7541.44,27226
121014,2024-03-01,4046.33,96410
121014,2024-04-01,40160.08,260298
121014,2024-05-01,2835.76,369753
121014,2024-06-01,21709.49,389923
121014,2024-07-01,47077.29,144397
121014,2024-08-01,49231.44,191965
121014,2024-09-01,27870.43,252615
121014,2024-10-01,31631.11,495006
121014,2024-11-01,17382.16,333358
121014,2024-12-01,24399.31,401900
121015,2022-01-01,15509.52,318335
121015,2022-02-01,43608.44,239689
121015,2022-03-01,36642.14,384164
121015,2022-04-01,41946.03,87710
121015,2022-05-01,21627.79,332848
121015,2022-06-01,7443.89,42351
121015,2022-07-01,3401.57,23281
121015,2022-08-01,12952.48,338617
121015,2022-09-01,4907.82,205313
121015,2022-10-01,43361.61,183469
121015,2022-11-01,31473.53,137580
121015,2022-12-01,36686.41,243627
121015,2023-01-01,3887.16,165070
121015,2023-02-01,8969.04,441503
121015,2023-03-01,1166.94,267612
121015,2023-04-01,3016.52,181817
121015,2023-05-01,8437.23,368981
121015,2023-06-01,20296.18,369760
121015,2023-07-01,444.25,51209
121015,2023-08-01,35384.84,322234
121015,2023-09-01,45107.98,63624
121015,2023-10-01,42872.57,78146
121015,2023-11-01,35464.53,486307
121015,2023-12-01,13162.32,282247
121015,2024-01-01,22946.35,149958
121015,2024-02-01,35912.95,99936
121015,2024-03-01,35209.13,128578
121015,2024-04-01,12705.57,96573
121015,2024-05-01,45065.48,374717
121015,2024-06-01,27600.75,236370
121015,2024-07-01,47935.4,168211
121015,2024-08-01,31393.8,104304
121015,2024-09-01,38723.35,74194
121015,2024-10-01,15509.96,160400
121015,2024-11-01,44851.28,248550
121015,2024-12-01,7952.05,50603
121016,2022-01-01,20606.66,470641
121016,2022-02-01,22804.08,399397
121016,2022-03-01,13601.24,335379
121016,2022-04-01,22328.48,210727
121016,2022-05-01,36378.56,254337
121016,2022-06-01,16130.43,434506
121016,2022-07-01,35456.13,14543
121016,2022-08-01,38370.68,350992
121016,2022-09-01,28805.51,268504
121016,2022-10-01,32827.78,8334
121016,2022-11-01,30653.65,163828
121016,2022-12-01,14136.8,306148
121016,2023-01-01,4984.48,68115
121016,2023-02-01,10888.63,95486
121016,2023-03-01,8763.11,212541
121016,2023-04-01,3527.71,123023
121016,2023-05-01,13539.36,325957
121016,2023-06-01,25617.92,498944
121016,2023-07-01,17286.7,71393
121016,2023-08-01,23526.08,360523
121016,2023-09-01,1571.95,278981
121016,2023-10-01,15272.92,274147
121016,2023-11-01,28602.08,310383
121016,2023-12-01,24179.24,87435
121016,2024-01-01,9762.65,318557
121016,2024-02-01,34389.52,150108
121016,2024-03-01,11459.87,149415
121016,2024-04-01,3749.62,209151
121016,2024-05-01,34389.4,425855
121016,2024-06-01,40708.14,269932
121016,2024-07-01,26800.26,283561
121016,2024-08-01,12132.48,497112
121016,2024-09-01,37131.11,261535
121016,2024-10-01,18860.63,216731
121016,2024-11-01,36603.31,449110
121016,2024-12-01,37803.29,477822
121017,2022-01-01,16573.13,457850
121017,2022-02-01,10935.29,255435
121017,2022-03-01,31049.92,289712
121017,2022-04-01,11483.84,201890
121017,2022-05-01,1152.53,60582
121017,2022-06-01,4033.16,462736
121017,2022-07-01,16532.54,293389
121017,2022-08-01,24756.95,96036
121017,2022-09-01,9827.75,154553
121017,2022-10-01,11318.49,368369
121017,2022-11-01,9354.29,204351
121017,2022-12-01,14948.41,109225
121017,2023-01-01,32127.39,21476
121017,2023-02-01,34872.83,105604
121017,2023-03-01,21565.53,428852
121017,2023-04-01,12078.22,99307
121017,2023-05-01,26413.96,250824
121017,2023-06-01,25734.79,189935
121017,2023-07-01,40647.72,392480
121017,2023-08-01,19741.17,23869
121017,2023-09-01,20830.6,124166
121017,2023-10-01,22149.77,126207
121017,2023-11-01,28374.99,116201
121017,2023-12-01,33524.68,292894
121017,2024-01-01,3930.77,27419
121017,2024-02-01,37904.87,230543
121017,2024-03-01,22806.76,306054
121017,2024-04-01,29563.4,328586
121017,2024-05-01,23289.47,271217
121017,2024-06-01,31697.93,40385
121017,2024-07-01,26772.2,465415
121017,2024-08-01,10422.15,3836
121017,2024-09-01,3163.84,157104
121017,2024-10-01,855.88,285546
121017,2024-11-01,42136.81,92360
121017,2024-12-01,48781.39,473779
121018,2022-01-01,11406.56,470636
121018,2022-02-01,44569.32,248075
121018,2022-03-01,34398.02,305421
121018,2022-04-01,41714.2,150074
121018,2022-05-01,28739.42,35723
121018,2022-06-01,48473.53,365262
121018,2022-07-01,49875.72,399367
121018,2022-08-01,7914.96,252906
121018,2022-09-01,31016.0,247104
121018,2022-10-01,28650.03,322282
121018,2022-11-01,21160.24,284580
121018,2022-12-01,26748.61,291198
121018,2023-01-01,47240.16,267756
121018,2023-02-01,19745.09,418962
121018,2023-03-01,28586.24,308515
121018,2023-04-01,25584.84,283460
121018,2023-05-01,2997.47,180647
121018,2023-06-01,36590.4,356584
121018,2023-07-01,24260.82,279362
121018,2023-08-01,49197.72,450884
121018,2023-09-01,40664.35,445735
121018,2023-10-01,24426.38,464003
121018,2023-11-01,45720.64,433512
121018,2023-12-01,31216.0,467578
121018,2024-01-01,7620.98,448933
121018,2024-02-01,23668.06,77001
121018,2024-03-01,36805.47,127818
121018,2024-04-01,40012.51,251195
121018,2024-05-01,38512.44,46482
121018,2024-06-01,6724.95,102600
121018,2024-07-01,35321.14,456951
121018,2024-08-01,46576.71,160869
121018,2024-09-01,43438.54,56270
121018,2024-10-01,29067.24,226167
121018,2024-11-01,42370.49,238699
121018,2024-12-01,27893.02,435813
121019,2022-01-01,48598.47,187757
121019,2022-02-01,2151.27,260963
121019,2022-03-01,28178.49,186835
121019,2022-04-01,49248.26,388726
121019,2022-05-01,5357.89,243175
121019,2022-06-01,29373.83,220828
121019,2022-07-01,44085.03,24804
121019,2022-08-01,11639.19,358229
121019,2022-09-01,42983.52,182680
121019,2022-10-01,44768.33,332457
121019,2022-11-01,41735.26,451895
121019,2022-12-01,48027.48,65501
121019,2023-01-01,22769.39,128175
121019,2023-02-01,9431.66,491293
121019,2023-03-01,39686.57,30339
121019,2023-04-01,2335.78,153140
121019,2023-05-01,49702.62,229472
121019,2023-06-01,4117.91,152464
121019,2023-07-01,43038.81,376702
121019,2023-08-01,28864.98,216578
121019,2023-09-01,49243.7,252656
121019,2023-10-01,3448.22,240873
121019,2023-11-01,34590.19,190120
121019,2023-12-01,9790.99,355589
121019,2024-01-01,27316.05,97571
121019,2024-02-01,2591.09,185241
121019,2024-03-01,15648.96,157657
121019,2024-04-01,15082.34,454856
121019,2024-05-01,11230.85,174092
121019,2024-06-01,19178.11,470515
121019,2024-07-01,47033.9,474311
121019,2024-08-01,23576.18,440236
121019,2024-09-01,19309.59,61188
121019,2024-10-01,9611.76,69721
121019,2024-11-01,11698.91,332356
121019,2024-12-01,18668.46,235706
121020,2022-01-01,40039.18,145488
121020,2022-02-01,21283.53,149041
121020,2022-03-01,6223.1,187470
121020,2022-04-01,39172.7,136338
121020,2022-05-01,35384.31,1991
121020,2022-06-01,28915.91,201707
121020,2022-07-01,22970.85,245173
121020,2022-08-01,19795.07,447715
121020,2022-09-01,36133.51,10721
121020,2022-10-01,21761.45,110046
121020,2022-11-01,26513.64,486013
121020,2022-12-01,29412.18,53218
121020,2023-01-01,28775.78,171062
121020,2023-02-01,49932.61,80217
121020,2023-03-01,4715.42,82587
121020,2023-04-01,24626.63,447756
121020,2023-05-01,11212.98,200769
121020,2023-06-01,35001.06,57286
121020,2023-07-01,37747.08,332780
121020,2023-08-01,21051.56,337046
121020,2023-09-01,8711.43,10983
121020,2023-10-01,43574.4,394979
121020,2023-11-01,19654.36,129425
121020,2023-12-01,31816.45,420767
121020,2024-01-01,26396.22,221229
121020,2024-02-01,5476.77,305692
121020,2024-03-01,6357.41,109634
121020,2024-04-01,48500.36,363625
121020,2024-05-01,25439.43,358188
121020,2024-06-01,3496.86,27946
121020,2024-07-01,23421.5,432479
121020,2024-08-01,7828.35,329174
121020,2024-09-01,1748.44,150855
121020,2024-10-01,7391.96,365005
121020,2024-11-01,21965.18,105730
121020,2024-12-01,6352.22,367333
