date,scheme_code,nav
2019-02-25,118890,9.8085
2019-02-26,118890,9.8085
2019-02-27,118890,9.8085
2019-02-28,118890,9.8758
2019-03-01,118890,9.8758
2019-03-02,118890,9.8758
2019-03-03,118890,9.8758
2019-03-04,118890,9.8758
2019-03-05,118890,9.8758
2019-03-06,118890,9.8758
2019-03-07,118890,9.7524
2019-03-08,118890,9.7524
2019-03-09,118890,9.7524
2019-03-10,118890,9.7524
2019-03-11,118890,9.7524
2019-03-12,118890,9.7524
2019-03-13,118890,9.7524
2019-03-14,118890,9.7
2019-03-15,118890,9.7
2019-03-16,118890,9.7
2019-03-17,118890,9.7
2019-03-18,118890,9.7
2019-03-19,118890,9.7
2019-03-20,118890,9.7
2019-03-21,118890,9.7483
2019-03-22,118890,9.7483
2019-03-23,118890,9.7483
2019-03-24,118890,9.7483
2019-03-25,118890,9.7483
2019-03-26,118890,9.7483
2019-03-27,118890,9.7483
2019-03-28,118890,9.7555
2019-03-29,118890,9.7555
2019-03-30,118890,9.7555
2019-03-31,118890,9.7555
2019-04-01,118890,9.7555
2019-04-02,118890,9.7555
2019-04-03,118890,9.7555
2019-04-04,118890,9.8699
2019-04-05,118890,9.8699
2019-04-06,118890,9.8699
2019-04-07,118890,9.8699
2019-04-08,118890,9.8699
2019-04-09,118890,9.8699
2019-04-10,118890,9.8699
2019-04-11,118890,9.7624
2019-04-12,118890,9.7624
2019-04-13,118890,9.7624
2019-04-14,118890,9.7624
2019-04-15,118890,9.7624
2019-04-16,118890,9.7624
2019-04-17,118890,9.7624
2019-04-18,118890,9.95
2019-04-19,118890,9.95
2019-04-20,118890,9.95
2019-04-21,118890,9.95
2019-04-22,118890,9.95
2019-04-23,118890,9.95
2019-04-24,118890,9.95
2019-04-25,118890,9.8316
2019-04-26,118890,9.8316
2019-04-27,118890,9.8316
2019-04-28,118890,9.8316
2019-04-29,118890,9.8316
2019-04-30,118890,9.8316
2019-05-01,118890,9.8316
2019-05-02,118890,9.6759
2019-05-03,118890,9.6759
2019-05-04,118890,9.6759
2019-05-05,118890,9.6759
2019-05-06,118890,9.6759
2019-05-07,118890,9.6759
2019-05-08,118890,9.6759
2019-05-09,118890,9.6752
2019-05-10,118890,9.6752
2019-05-11,118890,9.6752
2019-05-12,118890,9.6752
2019-05-13,118890,9.6752
2019-05-14,118890,9.6752
2019-05-15,118890,9.6752
2019-05-16,118890,9.5913
2019-05-17,118890,9.5913
2019-05-18,118890,9.5913
2019-05-19,118890,9.5913
2019-05-20,118890,9.5913
2019-05-21,118890,9.5913
2019-05-22,118890,9.5913
2019-05-23,118890,9.5922
2019-05-24,118890,9.5922
2019-05-25,118890,9.5922
2019-05-26,118890,9.5922
2019-05-27,118890,9.5922
2019-05-28,118890,9.5922
2019-05-29,118890,9.5922
2019-05-30,118890,9.5903
2019-05-31,118890,9.5903
2019-06-01,118890,9.5903
2019-06-02,118890,9.5903
2019-06-03,118890,9.5903
2019-06-04,118890,9.5903
2019-06-05,118890,9.5903
2019-06-06,118890,9.5792
2019-06-07,118890,9.5792
2019-06-08,118890,9.5792
2019-06-09,118890,9.5792
2019-06-10,118890,9.5792
2019-06-11,118890,9.5792
2019-06-12,118890,9.5792
2019-06-13,118890,9.5184
2019-06-14,118890,9.5184
2019-06-15,118890,9.5184
2019-06-16,118890,9.5184
2019-06-17,118890,9.5184
2019-06-18,118890,9.5184
2019-06-19,118890,9.5184
2019-06-20,118890,9.5552
2019-06-21,118890,9.5552
2019-06-22,118890,9.5552
2019-06-23,118890,9.5552
2019-06-24,118890,9.5552
2019-06-25,118890,9.5552
2019-06-26,118890,9.5552
2019-06-27,118890,9.5348
2019-06-28,118890,9.5348
2019-06-29,118890,9.5348
2019-06-30,118890,9.5348
2019-07-01,118890,9.5348
2019-07-02,118890,9.5348
2019-07-03,118890,9.5348
2019-07-04,118890,9.6227
2019-07-05,118890,9.6227
2019-07-06,118890,9.6227
2019-07-07,118890,9.6227
2019-07-08,118890,9.6227
2019-07-09,118890,9.6227
2019-07-10,118890,9.6227
2019-07-11,118890,9.6127
2019-07-12,118890,9.6127
2019-07-13,118890,9.6127
2019-07-14,118890,9.6127
2019-07-15,118890,9.6127
2019-07-16,118890,9.6127
2019-07-17,118890,9.6127
2019-07-18,118890,9.5424
2019-07-19,118890,9.5424
2019-07-20,118890,9.5424
2019-07-21,118890,9.5424
2019-07-22,118890,9.5424
2019-07-23,118890,9.5424
2019-07-24,118890,9.5424
2019-07-25,118890,9.4174
2019-07-26,118890,9.4174
2019-07-27,118890,9.4174
2019-07-28,118890,9.4174
2019-07-29,118890,9.4174
2019-07-30,118890,9.4174
2019-07-31,118890,9.4174
2019-08-01,118890,9.4082
2019-08-02,118890,9.4082
2019-08-03,118890,9.4082
2019-08-04,118890,9.4082
2019-08-05,118890,9.4082
2019-08-06,118890,9.4082
2019-08-07,118890,9.4082
2019-08-08,118890,9.3164
2019-08-09,118890,9.3164
2019-08-10,118890,9.3164
2019-08-11,118890,9.3164
2019-08-12,118890,9.3164
2019-08-13,118890,9.3164
2019-08-14,118890,9.3164
2019-08-15,118890,9.2195
2019-08-16,118890,9.2195
2019-08-17,118890,9.2195
2019-08-18,118890,9.2195
2019-08-19,118890,9.2195
2019-08-20,118890,9.2195
2019-08-21,118890,9.2195
2019-08-22,118890,9.2621
2019-08-23,118890,9.2621
2019-08-24,118890,9.2621
2019-08-25,118890,9.2621
2019-08-26,118890,9.2621
2019-08-27,118890,9.2621
2019-08-28,118890,9.2621
2019-08-29,118890,9.1341
2019-08-30,118890,9.1341
2019-08-31,118890,9.1341
2019-09-01,118890,9.1341
2019-09-02,118890,9.1341
2019-09-03,118890,9.1341
2019-09-04,118890,9.1341
2019-09-05,118890,9.2409
2019-09-06,118890,9.2409
2019-09-07,118890,9.2409
2019-09-08,118890,9.2409
2019-09-09,118890,9.2409
2019-09-10,118890,9.2409
2019-09-11,118890,9.2409
2019-09-12,118890,9.2564
2019-09-13,118890,9.2564
2019-09-14,118890,9.2564
2019-09-15,118890,9.2564
2019-09-16,118890,9.2564
2019-09-17,118890,9.2564
2019-09-18,118890,9.2564
2019-09-19,118890,9.2569
2019-09-20,118890,9.2569
2019-09-21,118890,9.2569
2019-09-22,118890,9.2569
2019-09-23,118890,9.2569
2019-09-24,118890,9.2569
2019-09-25,118890,9.2569
2019-09-26,118890,9.184
2019-09-27,118890,9.184
2019-09-28,118890,9.184
2019-09-29,118890,9.184
2019-09-30,118890,9.184
2019-10-01,118890,9.184
2019-10-02,118890,9.184
2019-10-03,118890,9.2438
2019-10-04,118890,9.2438
2019-10-05,118890,9.2438
2019-10-06,118890,9.2438
2019-10-07,118890,9.2438
2019-10-08,118890,9.2438
2019-10-09,118890,9.2438
2019-10-10,118890,9.2473
2019-10-11,118890,9.2473
2019-10-12,118890,9.2473
2019-10-13,118890,9.2473
2019-10-14,118890,9.2473
2019-10-15,118890,9.2473
2019-10-16,118890,9.2473
2019-10-17,118890,9.2002
2019-10-18,118890,9.2002
2019-10-19,118890,9.2002
2019-10-20,118890,9.2002
2019-10-21,118890,9.2002
2019-10-22,118890,9.2002
2019-10-23,118890,9.2002
2019-10-24,118890,9.2186
2019-10-25,118890,9.2186
2019-10-26,118890,9.2186
2019-10-27,118890,9.2186
2019-10-28,118890,9.2186
2019-10-29,118890,9.2186
2019-10-30,118890,9.2186
2019-10-31,118890,9.0982
2019-11-01,118890,9.0982
2019-11-02,118890,9.0982
2019-11-03,118890,9.0982
2019-11-04,118890,9.0982
2019-11-05,118890,9.0982
2019-11-06,118890,9.0982
2019-11-07,118890,8.9828
2019-11-08,118890,8.9828
2019-11-09,118890,8.9828
2019-11-10,118890,8.9828
2019-11-11,118890,8.9828
2019-11-12,118890,8.9828
2019-11-13,118890,8.9828
2019-11-14,118890,8.9059
2019-11-15,118890,8.9059
2019-11-16,118890,8.9059
2019-11-17,118890,8.9059
2019-11-18,118890,8.9059
2019-11-19,118890,8.9059
2019-11-20,118890,8.9059
2019-11-21,118890,8.9344
2019-11-22,118890,8.9344
2019-11-23,118890,8.9344
2019-11-24,118890,8.9344
2019-11-25,118890,8.9344
2019-11-26,118890,8.9344
2019-11-27,118890,8.9344
2019-11-28,118890,8.9377
2019-11-29,118890,8.9377
2019-11-30,118890,8.9377
2019-12-01,118890,8.9377
2019-12-02,118890,8.9377
2019-12-03,118890,8.9377
2019-12-04,118890,8.9377
2019-12-05,118890,9.0163
2019-12-06,118890,9.0163
2019-12-07,118890,9.0163
2019-12-08,118890,9.0163
2019-12-09,118890,9.0163
2019-12-10,118890,9.0163
2019-12-11,118890,9.0163
2019-12-12,118890,8.9535
2019-12-13,118890,8.9535
2019-12-14,118890,8.9535
2019-12-15,118890,8.9535
2019-12-16,118890,8.9535
2019-12-17,118890,8.9535
2019-12-18,118890,8.9535
2019-12-19,118890,8.9983
2019-12-20,118890,8.9983
2019-12-21,118890,8.9983
2019-12-22,118890,8.9983
2019-12-23,118890,8.9983
2019-12-24,118890,8.9983
2019-12-25,118890,8.9983
2019-12-26,118890,8.9937
2019-12-27,118890,8.9937
2019-12-28,118890,8.9937
2019-12-29,118890,8.9937
2019-12-30,118890,8.9937
2019-12-31,118890,8.9937
2020-01-01,118890,8.9937
2020-01-02,118890,8.9294
2020-01-03,118890,8.9294
2020-01-04,118890,8.9294
2020-01-05,118890,8.9294
2020-01-06,118890,8.9294
2020-01-07,118890,8.9294
2020-01-08,118890,8.9294
2020-01-09,118890,8.9605
2020-01-10,118890,8.9605
2020-01-11,118890,8.9605
2020-01-12,118890,8.9605
2020-01-13,118890,8.9605
2020-01-14,118890,8.9605
2020-01-15,118890,8.9605
2020-01-16,118890,8.9594
2020-01-17,118890,8.9594
2020-01-18,118890,8.9594
2020-01-19,118890,8.9594
2020-01-20,118890,8.9594
2020-01-21,118890,8.9594
2020-01-22,118890,8.9594
2020-01-23,118890,8.9179
2020-01-24,118890,8.9179
2020-01-25,118890,8.9179
2020-01-26,118890,8.9179
2020-01-27,118890,8.9179
2020-01-28,118890,8.9179
2020-01-29,118890,8.9179
2020-01-30,118890,8.9244
2020-01-31,118890,8.9244
2020-02-01,118890,8.9244
2020-02-02,118890,8.9244
2020-02-03,118890,8.9244
2020-02-04,118890,8.9244
2020-02-05,118890,8.9244
2020-02-06,118890,8.9187
2020-02-07,118890,8.9187
2020-02-08,118890,8.9187
2020-02-09,118890,8.9187
2020-02-10,118890,8.9187
2020-02-11,118890,8.9187
2020-02-12,118890,8.9187
2020-02-13,118890,8.9113
2020-02-14,118890,8.9113
2020-02-15,118890,8.9113
2020-02-16,118890,8.9113
2020-02-17,118890,8.9113
2020-02-18,118890,8.9113
2020-02-19,118890,8.9113
2020-02-20,118890,8.8855
2020-02-21,118890,8.8855
2020-02-22,118890,8.8855
2020-02-23,118890,8.8855
2020-02-24,118890,8.8855
2020-02-25,118890,8.8855
2020-02-26,118890,8.8855
2020-02-27,118890,8.7963
2020-02-28,118890,8.7963
2020-02-29,118890,8.7963
2020-03-01,118890,8.7963
2020-03-02,118890,8.7963
2020-03-03,118890,8.7963
2020-03-04,118890,8.7963
2020-03-05,118890,8.8051
2020-03-06,118890,8.8051
2020-03-07,118890,8.8051
2020-03-08,118890,8.8051
2020-03-09,118890,8.8051
2020-03-10,118890,8.8051
2020-03-11,118890,8.8051
2020-03-12,118890,8.752
2020-03-13,118890,8.752
2020-03-14,118890,8.752
2020-03-15,118890,8.752
2020-03-16,118890,8.752
2020-03-17,118890,8.752
2020-03-18,118890,8.752
2020-03-19,118890,8.6841
2020-03-20,118890,8.6841
2020-03-21,118890,8.6841
2020-03-22,118890,8.6841
2020-03-23,118890,8.6841
2020-03-24,118890,8.6841
2020-03-25,118890,8.6841
2020-03-26,118890,8.6709
2020-03-27,118890,8.6709
2020-03-28,118890,8.6709
2020-03-29,118890,8.6709
2020-03-30,118890,8.6709
2020-03-31,118890,8.6709
2020-04-01,118890,8.6709
2020-04-02,118890,8.7252
2020-04-03,118890,8.7252
2020-04-04,118890,8.7252
2020-04-05,118890,8.7252
2020-04-06,118890,8.7252
2020-04-07,118890,8.7252
2020-04-08,118890,8.7252
2020-04-09,118890,8.7417
2020-04-10,118890,8.7417
2020-04-11,118890,8.7417
2020-04-12,118890,8.7417
2020-04-13,118890,8.7417
2020-04-14,118890,8.7417
2020-04-15,118890,8.7417
2020-04-16,118890,8.708
2020-04-17,118890,8.708
2020-04-18,118890,8.708
2020-04-19,118890,8.708
2020-04-20,118890,8.708
2020-04-21,118890,8.708
2020-04-22,118890,8.708
2020-04-23,118890,8.6717
2020-04-24,118890,8.6717
2020-04-25,118890,8.6717
2020-04-26,118890,8.6717
2020-04-27,118890,8.6717
2020-04-28,118890,8.6717
2020-04-29,118890,8.6717
2020-04-30,118890,8.7193
2020-05-01,118890,8.7193
2020-05-02,118890,8.7193
2020-05-03,118890,8.7193
2020-05-04,118890,8.7193
2020-05-05,118890,8.7193
2020-05-06,118890,8.7193
2020-05-07,118890,8.5556
2020-05-08,118890,8.5556
2020-05-09,118890,8.5556
2020-05-10,118890,8.5556
2020-05-11,118890,8.5556
2020-05-12,118890,8.5556
2020-05-13,118890,8.5556
2020-05-14,118890,8.6136
2020-05-15,118890,8.6136
2020-05-16,118890,8.6136
2020-05-17,118890,8.6136
2020-05-18,118890,8.6136
2020-05-19,118890,8.6136
2020-05-20,118890,8.6136
2020-05-21,118890,8.4879
2020-05-22,118890,8.4879
2020-05-23,118890,8.4879
2020-05-24,118890,8.4879
2020-05-25,118890,8.4879
2020-05-26,118890,8.4879
2020-05-27,118890,8.4879
2020-05-28,118890,8.3952
2020-05-29,118890,8.3952
2020-05-30,118890,8.3952
2020-05-31,118890,8.3952
2020-06-01,118890,8.3952
2020-06-02,118890,8.3952
2020-06-03,118890,8.3952
2020-06-04,118890,8.364
2020-06-05,118890,8.364
2020-06-06,118890,8.364
2020-06-07,118890,8.364
2020-06-08,118890,8.364
2020-06-09,118890,8.364
2020-06-10,118890,8.364
2020-06-11,118890,8.5126
2020-06-12,118890,8.5126
2020-06-13,118890,8.5126
2020-06-14,118890,8.5126
2020-06-15,118890,8.5126
2020-06-16,118890,8.5126
2020-06-17,118890,8.5126
2020-06-18,118890,8.6302
2020-06-19,118890,8.6302
2020-06-20,118890,8.6302
2020-06-21,118890,8.6302
2020-06-22,118890,8.6302
2020-06-23,118890,8.6302
2020-06-24,118890,8.6302
2020-06-25,118890,8.6824
2020-06-26,118890,8.6824
2020-06-27,118890,8.6824
2020-06-28,118890,8.6824
2020-06-29,118890,8.6824
2020-06-30,118890,8.6824
2020-07-01,118890,8.6824
2020-07-02,118890,8.7107
2020-07-03,118890,8.7107
2020-07-04,118890,8.7107
2020-07-05,118890,8.7107
2020-07-06,118890,8.7107
2020-07-07,118890,8.7107
2020-07-08,118890,8.7107
2020-07-09,118890,8.5844
2020-07-10,118890,8.5844
2020-07-11,118890,8.5844
2020-07-12,118890,8.5844
2020-07-13,118890,8.5844
2020-07-14,118890,8.5844
2020-07-15,118890,8.5844
2020-07-16,118890,8.5986
2020-07-17,118890,8.5986
2020-07-18,118890,8.5986
2020-07-19,118890,8.5986
2020-07-20,118890,8.5986
2020-07-21,118890,8.5986
2020-07-22,118890,8.5986
2020-07-23,118890,8.5642
2020-07-24,118890,8.5642
2020-07-25,118890,8.5642
2020-07-26,118890,8.5642
2020-07-27,118890,8.5642
2020-07-28,118890,8.5642
2020-07-29,118890,8.5642
2020-07-30,118890,8.5117
2020-07-31,118890,8.5117
2020-08-01,118890,8.5117
2020-08-02,118890,8.5117
2020-08-03,118890,8.5117
2020-08-04,118890,8.5117
2020-08-05,118890,8.5117
2020-08-06,118890,8.5257
2020-08-07,118890,8.5257
2020-08-08,118890,8.5257
2020-08-09,118890,8.5257
2020-08-10,118890,8.5257
2020-08-11,118890,8.5257
2020-08-12,118890,8.5257
2020-08-13,118890,8.4969
2020-08-14,118890,8.4969
2020-08-15,118890,8.4969
2020-08-16,118890,8.4969
2020-08-17,118890,8.4969
2020-08-18,118890,8.4969
2020-08-19,118890,8.4969
2020-08-20,118890,8.5594
2020-08-21,118890,8.5594
2020-08-22,118890,8.5594
2020-08-23,118890,8.5594
2020-08-24,118890,8.5594
2020-08-25,118890,8.5594
2020-08-26,118890,8.5594
2020-08-27,118890,8.4303
2020-08-28,118890,8.4303
2020-08-29,118890,8.4303
2020-08-30,118890,8.4303
2020-08-31,118890,8.4303
2020-09-01,118890,8.4303
2020-09-02,118890,8.4303
2020-09-03,118890,8.4387
2020-09-04,118890,8.4387
2020-09-05,118890,8.4387
2020-09-06,118890,8.4387
2020-09-07,118890,8.4387
2020-09-08,118890,8.4387
2020-09-09,118890,8.4387
2020-09-10,118890,8.3827
2020-09-11,118890,8.3827
2020-09-12,118890,8.3827
2020-09-13,118890,8.3827
2020-09-14,118890,8.3827
2020-09-15,118890,8.3827
2020-09-16,118890,8.3827
2020-09-17,118890,8.3586
2020-09-18,118890,8.3586
2020-09-19,118890,8.3586
2020-09-20,118890,8.3586
2020-09-21,118890,8.3586
2020-09-22,118890,8.3586
2020-09-23,118890,8.3586
2020-09-24,118890,8.3823
2020-09-25,118890,8.3823
2020-09-26,118890,8.3823
2020-09-27,118890,8.3823
2020-09-28,118890,8.3823
2020-09-29,118890,8.3823
2020-09-30,118890,8.3823
2020-10-01,118890,8.3108
2020-10-02,118890,8.3108
2020-10-03,118890,8.3108
2020-10-04,118890,8.3108
2020-10-05,118890,8.3108
2020-10-06,118890,8.3108
2020-10-07,118890,8.3108
2020-10-08,118890,8.325
2020-10-09,118890,8.325
2020-10-10,118890,8.325
2020-10-11,118890,8.325
2020-10-12,118890,8.325
2020-10-13,118890,8.325
2020-10-14,118890,8.325
2020-10-15,118890,8.3142
2020-10-16,118890,8.3142
2020-10-17,118890,8.3142
2020-10-18,118890,8.3142
2020-10-19,118890,8.3142
2020-10-20,118890,8.3142
2020-10-21,118890,8.3142
2020-10-22,118890,8.2736
2020-10-23,118890,8.2736
2020-10-24,118890,8.2736
2020-10-25,118890,8.2736
2020-10-26,118890,8.2736
2020-10-27,118890,8.2736
2020-10-28,118890,8.2736
2020-10-29,118890,8.2458
2020-10-30,118890,8.2458
2020-10-31,118890,8.2458
2020-11-01,118890,8.2458
2020-11-02,118890,8.2458
2020-11-03,118890,8.2458
2020-11-04,118890,8.2458
2020-11-05,118890,8.2389
2020-11-06,118890,8.2389
2020-11-07,118890,8.2389
2020-11-08,118890,8.2389
2020-11-09,118890,8.2389
2020-11-10,118890,8.2389
2020-11-11,118890,8.2389
2020-11-12,118890,8.1915
2020-11-13,118890,8.1915
2020-11-14,118890,8.1915
2020-11-15,118890,8.1915
2020-11-16,118890,8.1915
2020-11-17,118890,8.1915
2020-11-18,118890,8.1915
2020-11-19,118890,8.1953
2020-11-20,118890,8.1953
2020-11-21,118890,8.1953
2020-11-22,118890,8.1953
2020-11-23,118890,8.1953
2020-11-24,118890,8.1953
2020-11-25,118890,8.1953
2020-11-26,118890,8.1803
2020-11-27,118890,8.1803
2020-11-28,118890,8.1803
2020-11-29,118890,8.1803
2020-11-30,118890,8.1803
2020-12-01,118890,8.1803
2020-12-02,118890,8.1803
2020-12-03,118890,8.1436
2020-12-04,118890,8.1436
2020-12-05,118890,8.1436
2020-12-06,118890,8.1436
2020-12-07,118890,8.1436
2020-12-08,118890,8.1436
2020-12-09,118890,8.1436
2020-12-10,118890,8.2504
2020-12-11,118890,8.2504
2020-12-12,118890,8.2504
2020-12-13,118890,8.2504
2020-12-14,118890,8.2504
2020-12-15,118890,8.2504
2020-12-16,118890,8.2504
2020-12-17,118890,8.2811
2020-12-18,118890,8.2811
2020-12-19,118890,8.2811
2020-12-20,118890,8.2811
2020-12-21,118890,8.2811
2020-12-22,118890,8.2811
2020-12-23,118890,8.2811
2020-12-24,118890,8.2591
2020-12-25,118890,8.2591
2020-12-26,118890,8.2591
2020-12-27,118890,8.2591
2020-12-28,118890,8.2591
2020-12-29,118890,8.2591
2020-12-30,118890,8.2591
2020-12-31,118890,8.272
2021-01-01,118890,8.272
2021-01-02,118890,8.272
2021-01-03,118890,8.272
2021-01-04,118890,8.272
2021-01-05,118890,8.272
2021-01-06,118890,8.272
2021-01-07,118890,8.2074
2021-01-08,118890,8.2074
2021-01-09,118890,8.2074
2021-01-10,118890,8.2074
2021-01-11,118890,8.2074
2021-01-12,118890,8.2074
2021-01-13,118890,8.2074
2021-01-14,118890,8.182
2021-01-15,118890,8.182
2021-01-16,118890,8.182
2021-01-17,118890,8.182
2021-01-18,118890,8.182
2021-01-19,118890,8.182
2021-01-20,118890,8.182
2021-01-21,118890,8.1643
2021-01-22,118890,8.1643
2021-01-23,118890,8.1643
2021-01-24,118890,8.1643
2021-01-25,118890,8.1643
2021-01-26,118890,8.1643
2021-01-27,118890,8.1643
2021-01-28,118890,8.0862
2021-01-29,118890,8.0862
2021-01-30,118890,8.0862
2021-01-31,118890,8.0862
2021-02-01,118890,8.0862
2021-02-02,118890,8.0862
2021-02-03,118890,8.0862
2021-02-04,118890,8.1144
2021-02-05,118890,8.1144
2021-02-06,118890,8.1144
2021-02-07,118890,8.1144
2021-02-08,118890,8.1144
2021-02-09,118890,8.1144
2021-02-10,118890,8.1144
2021-02-11,118890,8.0849
2021-02-12,118890,8.0849
2021-02-13,118890,8.0849
2021-02-14,118890,8.0849
2021-02-15,118890,8.0849
2021-02-16,118890,8.0849
2021-02-17,118890,8.0849
2021-02-18,118890,8.0651
2021-02-19,118890,8.0651
2021-02-20,118890,8.0651
2021-02-21,118890,8.0651
2021-02-22,118890,8.0651
2021-02-23,118890,8.0651
2021-02-24,118890,8.0651
2021-02-25,118890,8.0316
2021-02-26,118890,8.0316
2021-02-27,118890,8.0316
2021-02-28,118890,8.0316
2021-03-01,118890,8.0316
2021-03-02,118890,8.0316
2021-03-03,118890,8.0316
2021-03-04,118890,8.225
2021-03-05,118890,8.225
2021-03-06,118890,8.225
2021-03-07,118890,8.225
2021-03-08,118890,8.225
2021-03-09,118890,8.225
2021-03-10,118890,8.225
2021-03-11,118890,8.1847
2021-03-12,118890,8.1847
2021-03-13,118890,8.1847
2021-03-14,118890,8.1847
2021-03-15,118890,8.1847
2021-03-16,118890,8.1847
2021-03-17,118890,8.1847
2021-03-18,118890,8.0525
2021-03-19,118890,8.0525
2021-03-20,118890,8.0525
2021-03-21,118890,8.0525
2021-03-22,118890,8.0525
2021-03-23,118890,8.0525
2021-03-24,118890,8.0525
2021-03-25,118890,7.9526
2021-03-26,118890,7.9526
2021-03-27,118890,7.9526
2021-03-28,118890,7.9526
2021-03-29,118890,7.9526
2021-03-30,118890,7.9526
2021-03-31,118890,7.9526
2021-04-01,118890,8.0041
2021-04-02,118890,8.0041
2021-04-03,118890,8.0041
2021-04-04,118890,8.0041
2021-04-05,118890,8.0041
2021-04-06,118890,8.0041
2021-04-07,118890,8.0041
2021-04-08,118890,8.0929
2021-04-09,118890,8.0929
2021-04-10,118890,8.0929
2021-04-11,118890,8.0929
2021-04-12,118890,8.0929
2021-04-13,118890,8.0929
2021-04-14,118890,8.0929
2021-04-15,118890,8.052
2021-04-16,118890,8.052
2021-04-17,118890,8.052
2021-04-18,118890,8.052
2021-04-19,118890,8.052
2021-04-20,118890,8.052
2021-04-21,118890,8.052
2021-04-22,118890,8.1376
2021-04-23,118890,8.1376
2021-04-24,118890,8.1376
2021-04-25,118890,8.1376
2021-04-26,118890,8.1376
2021-04-27,118890,8.1376
2021-04-28,118890,8.1376
2021-04-29,118890,8.1892
2021-04-30,118890,8.1892
2021-05-01,118890,8.1892
2021-05-02,118890,8.1892
2021-05-03,118890,8.1892
2021-05-04,118890,8.1892
2021-05-05,118890,8.1892
2021-05-06,118890,8.18
2021-05-07,118890,8.18
2021-05-08,118890,8.18
2021-05-09,118890,8.18
2021-05-10,118890,8.18
2021-05-11,118890,8.18
2021-05-12,118890,8.18
2021-05-13,118890,8.1662
2021-05-14,118890,8.1662
2021-05-15,118890,8.1662
2021-05-16,118890,8.1662
2021-05-17,118890,8.1662
2021-05-18,118890,8.1662
2021-05-19,118890,8.1662
2021-05-20,118890,8.1813
2021-05-21,118890,8.1813
2021-05-22,118890,8.1813
2021-05-23,118890,8.1813
2021-05-24,118890,8.1813
2021-05-25,118890,8.1813
2021-05-26,118890,8.1813
2021-05-27,118890,8.242
2021-05-28,118890,8.242
2021-05-29,118890,8.242
2021-05-30,118890,8.242
2021-05-31,118890,8.242
2021-06-01,118890,8.242
2021-06-02,118890,8.242
2021-06-03,118890,8.2715
2021-06-04,118890,8.2715
2021-06-05,118890,8.2715
2021-06-06,118890,8.2715
2021-06-07,118890,8.2715
2021-06-08,118890,8.2715
2021-06-09,118890,8.2715
2021-06-10,118890,8.23
2021-06-11,118890,8.23
2021-06-12,118890,8.23
2021-06-13,118890,8.23
2021-06-14,118890,8.23
2021-06-15,118890,8.23
2021-06-16,118890,8.23
2021-06-17,118890,8.2219
2021-06-18,118890,8.2219
2021-06-19,118890,8.2219
2021-06-20,118890,8.2219
2021-06-21,118890,8.2219
2021-06-22,118890,8.2219
2021-06-23,118890,8.2219
2021-06-24,118890,8.3555
2021-06-25,118890,8.3555
2021-06-26,118890,8.3555
2021-06-27,118890,8.3555
2021-06-28,118890,8.3555
2021-06-29,118890,8.3555
2021-06-30,118890,8.3555
2021-07-01,118890,8.3756
2021-07-02,118890,8.3756
2021-07-03,118890,8.3756
2021-07-04,118890,8.3756
2021-07-05,118890,8.3756
2021-07-06,118890,8.3756
2021-07-07,118890,8.3756
2021-07-08,118890,8.4372
2021-07-09,118890,8.4372
2021-07-10,118890,8.4372
2021-07-11,118890,8.4372
2021-07-12,118890,8.4372
2021-07-13,118890,8.4372
2021-07-14,118890,8.4372
2021-07-15,118890,8.477
2021-07-16,118890,8.477
2021-07-17,118890,8.477
2021-07-18,118890,8.477
2021-07-19,118890,8.477
2021-07-20,118890,8.477
2021-07-21,118890,8.477
2021-07-22,118890,8.499
2021-07-23,118890,8.499
2021-07-24,118890,8.499
2021-07-25,118890,8.499
2021-07-26,118890,8.499
2021-07-27,118890,8.499
2021-07-28,118890,8.499
2021-07-29,118890,8.5097
2021-07-30,118890,8.5097
2021-07-31,118890,8.5097
2021-08-01,118890,8.5097
2021-08-02,118890,8.5097
2021-08-03,118890,8.5097
2021-08-04,118890,8.5097
2021-08-05,118890,8.5742
2021-08-06,118890,8.5742
2021-08-07,118890,8.5742
2021-08-08,118890,8.5742
2021-08-09,118890,8.5742
2021-08-10,118890,8.5742
2021-08-11,118890,8.5742
2021-08-12,118890,8.627
2021-08-13,118890,8.627
2021-08-14,118890,8.627
2021-08-15,118890,8.627
2021-08-16,118890,8.627
2021-08-17,118890,8.627
2021-08-18,118890,8.627
2021-08-19,118890,8.6486
2021-08-20,118890,8.6486
2021-08-21,118890,8.6486
2021-08-22,118890,8.6486
2021-08-23,118890,8.6486
2021-08-24,118890,8.6486
2021-08-25,118890,8.6486
2021-08-26,118890,8.6041
2021-08-27,118890,8.6041
2021-08-28,118890,8.6041
2021-08-29,118890,8.6041
2021-08-30,118890,8.6041
2021-08-31,118890,8.6041
2021-09-01,118890,8.6041
2021-09-02,118890,8.6341
2021-09-03,118890,8.6341
2021-09-04,118890,8.6341
2021-09-05,118890,8.6341
2021-09-06,118890,8.6341
2021-09-07,118890,8.6341
2021-09-08,118890,8.6341
2021-09-09,118890,8.6329
2021-09-10,118890,8.6329
2021-09-11,118890,8.6329
2021-09-12,118890,8.6329
2021-09-13,118890,8.6329
2021-09-14,118890,8.6329
2021-09-15,118890,8.6329
2021-09-16,118890,8.6151
2021-09-17,118890,8.6151
2021-09-18,118890,8.6151
2021-09-19,118890,8.6151
2021-09-20,118890,8.6151
2021-09-21,118890,8.6151
