scheme_code,month,aum_cr,folios
121002,May-2024,39690.52,187777
121002,Jun-2024,38865.29,475066
121002,Jul-2024,42594.61,240387
121002,Aug-2024,37066.44,495405
121002,Sep-2024,28409.45,369290
121002,Oct-2024,28236.2,405195
121002,Nov-2024,21682.5,238477
121002,Dec-2024,32184.72,17219
121003,Jan-2022,44886.15,346017
121003,Feb-2022,20266.9,346882
121003,Mar-2022,30883.28,444372
121003,Apr-2022,38235.58,406665
121003,May-2022,24609.8,178494
121003,Jun-2022,19903.5,181476
121003,Jul-2022,45404.67,228111
121003,Aug-2022,43162.68,85756
121003,Sep-2022,9844.66,260760
121003,Oct-2022,22472.31,490463
121003,Nov-2022,36698.18,171144
121003,Dec-2022,38649.3,364957
121003,Jan-2023,39490.85,421984
121003,Feb-2023,13739.38,20498
121003,Mar-2023,11562.5,483923
121003,Apr-2023,34197.54,349598
121003,May-2023,14921.97,497036
121003,Jun-2023,15649.87,396977
121003,Jul-2023,17212.47,301891
121003,Aug-2023,37255.03,200026
121003,Sep-2023,687.72,49305
121003,Oct-2023,34633.54,453326
121003,Nov-2023,29371.26,216793
121003,Dec-2023,39297.11,119428
121003,Jan-2024,43652.13,102701
121003,Feb-2024,14693.8,251271
121003,Mar-2024,19089.61,35721
121003,Apr-2024,15365.18,208709
121003,May-2024,35638.21,24423
121003,Jun-2024,41078.74,171744
121003,Jul-2024,23238.18,472561
121003,Aug-2024,47402.82,314851
121003,Sep-2024,22358.08,371233
121003,Oct-2024,27541.12,86002
121003,Nov-2024,24884.11,428083
121003,Dec-2024,43023.95,391509
121004,Jan-2022,35659.73,186640
121004,Feb-2022,13532.81,485755
121004,Mar-2022,12035.86,310098
121004,Apr-2022,33578.27,146352
121004,May-2022,11703.8,491455
121004,Jun-2022,48888.34,45120
121004,Jul-2022,15799.08,61455
121004,Aug-2022,18001.58,111974
121004,Sep-2022,8005.41,359620
121004,Oct-2022,15338.64,18848
121004,Nov-2022,16959.36,236866
121004,Dec-2022,21838.27,405697
121004,Jan-2023,36863.94,268751
121004,Feb-2023,39470.7,368120
121004,Mar-2023,45933.59,12321
121004,Apr-2023,5287.27,249817
121004,May-2023,2029.28,393476
121004,Jun-2023,41477.66,94267
121004,Jul-2023,28760.04,454297
121004,Aug-2023,6718.55,70919
121004,Sep-2023,44586.0,465279
121004,Oct-2023,8677.69,260495
121004,Nov-2023,44847.71,494005
121004,Dec-2023,23940.66,360642
121004,Jan-2024,23306.77,50611
121004,Feb-2024,16981.63,336653
121004,Mar-2024,49995.52,214268
121004,Apr-2024,32083.9,392492
121004,May-2024,34403.88,100712
121004,Jun-2024,638.0,498045
121004,Jul-2024,1238.95,236677
121004,Aug-2024,10548.66,392728
121004,Sep-2024,34289.81,287313
121004,Oct-2024,16001.64,252166
121004,Nov-2024,11643.87,418932
121004,Dec-2024,8632.0,388596
121005,Jan-2022,8020.18,426406
121005,Feb-2022,6051.91,221524
121005,Mar-2022,32111.44,401233
121005,Apr-2022,37420.87,495993
121005,May-2022,30201.42,357089
121005,Jun-2022,49400.68,197924
121005,Jul-2022,44009.17,284446
121005,Aug-2022,11577.33,410474
121005,Sep-2022,6266.68,406667
121005,Oct-2022,13008.59,89792
121005,Nov-2022,4176.77,406283
121005,Dec-2022,9341.53,444322
121005,Jan-2023,11407.82,301440
121005,Feb-2023,47911.35,444191
121005,Mar-2023,11166.88,199685
121005,Apr-2023,40025.13,147797
121005,May-2023,48516.17,420782
121005,Jun-2023,22184.98,325188
121005,Jul-2023,33761.52,283935
121005,Aug-2023,5721.53,390361
121005,Sep-2023,21821.39,411523
121005,Oct-2023,35300.69,428793
121005,Nov-2023,7773.34,122899
121005,Dec-2023,33405.31,377851
121005,Jan-2024,13305.97,120700
121005,Feb-2024,15788.88,172657
121005,Mar-2024,49663.1,226311
121005,Apr-2024,41487.82,92676
121005,May-2024,26578.71,334841
121005,Jun-2024,49094.87,440380
121005,Jul-2024,48058.05,249635
121005,Aug-2024,20737.25,427272
121005,Sep-2024,13636.47,382017
121005,Oct-2024,32691.59,160429
121005,Nov-2024,17158.84,393962
121005,Dec-2024,4078.85,218009
121006,Jan-2022,38573.48,53199
121006,Feb-2022,16917.62,56623
121006,Mar-2022,29562.66,411219
121006,Apr-2022,44667.22,266056
121006,May-2022,32968.54,35025
121006,Jun-2022,15241.95,394733
121006,Jul-2022,6699.64,138878
121006,Aug-2022,7763.59,371921
121006,Sep-2022,41724.89,43851
121006,Oct-2022,14218.1,471565
121006,Nov-2022,38074.15,214077
121006,Dec-2022,15019.97,219231
121006,Jan-2023,21614.05,398182
121006,Feb-2023,49404.61,323736
121006,Mar-2023,15072.18,364232
121006,Apr-2023,16810.02,353265
121006,May-2023,12644.56,40348
121006,Jun-2023,38088.27,316289
121006,Jul-2023,35897.56,118834
121006,Aug-2023,5457.72,471350
121006,Sep-2023,27079.12,355442
121006,Oct-2023,40866.16,146131
121006,Nov-2023,3195.12,351217
121006,Dec-2023,38624.23,88725
121006,Jan-2024,17796.6,463774
121006,Feb-2024,49925.43,341218
121006,Mar-2024,23046.47,332595
121006,Apr-2024,48768.87,266959
121006,May-2024,37345.04,205587
121006,Jun-2024,40234.58,99181
121006,Jul-2024,25841.33,61435
121006,Aug-2024,29967.77,393897
121006,Sep-2024,11443.84,82448
121006,Oct-2024,201.12,407405
121006,Nov-2024,44412.71,351330
121006,Dec-2024,48509.99,409486
121007,Jan-2022,1873.33,239070
121007,Feb-2022,8539.66,219379
121007,Mar-2022,18762.08,301088
121007,Apr-2022,29918.3,180535
121007,May-2022,21927.76,55907
121007,Jun-2022,13960.91,482821
121007,Jul-2022,20995.65,82928
121007,Aug-2022,13899.51,350626
121007,Sep-2022,36218.17,495620
121007,Oct-2022,35640.69,354647
121007,Nov-2022,33786.31,373311
121007,Dec-2022,49747.09,408912
121007,Jan-2023,2861.29,87093
121007,Feb-2023,40672.74,249076
121007,Mar-2023,102.36,228384
121007,Apr-2023,33023.93,273031
121007,May-2023,9667.96,158673
121007,Jun-2023,39493.61,201009
121007,Jul-2023,3427.47,64493
121007,Aug-2023,40921.67,68298
121007,Sep-2023,40479.35,343189
121007,Oct-2023,20867.71,295611
121007,Nov-2023,5372.02,412874
121007,Dec-2023,12163.09,405907
121007,Jan-2024,45668.22,219978
121007,Feb-2024,4138.7,388143
121007,Mar-2024,31811.11,435546
121007,Apr-2024,43970.49,460392
121007,May-2024,30706.31,289182
121007,Jun-2024,34044.07,86807
121007,Jul-2024,33340.49,372846
121007,Aug-2024,13360.57,294778
121007,Sep-2024,45024.81,231458
121007,Oct-2024,14926.05,251785
121007,Nov-2024,12835.58,129714
121007,Dec-2024,23108.6,141227
121008,Jan-2022,11619.49,378541
121008,Feb-2022,9681.97,259189
121008,Mar-2022,13620.5,198006
121008,Apr-2022,17933.99,60713
121008,May-2022,20357.89,401011
121008,Jun-2022,36271.89,202455
121008,Jul-2022,24219.72,310544
121008,Aug-2022,1753.69,346809
121008,Sep-2022,21885.77,268953
121008,Oct-2022,23158.89,45809
121008,Nov-2022,30798.46,35747
121008,Dec-2022,27555.93,398572
121008,Jan-2023,19037.16,157461
121008,Feb-2023,47876.4,132966
121008,Mar-2023,9994.44,473108
121008,Apr-2023,6381.38,22165
121008,May-2023,49875.5,43415
121008,Jun-2023,16080.87,453153
121008,Jul-2023,292.07,345481
121008,Aug-2023,15096.76,383835
121008,Sep-2023,1205.25,22939
121008,Oct-2023,21265.38,228845
121008,Nov-2023,18151.75,395398
121008,Dec-2023,36328.12,327030
121008,Jan-2024,28003.27,328999
121008,Feb-2024,1218.56,7979
121008,Mar-2024,44099.01,120842
121008,Apr-2024,19963.41,94034
121008,May-2024,5266.01,420575
121008,Jun-2024,24319.15,115421
121008,Jul-2024,11853.77,172626
121008,Aug-2024,18428.69,329882
121008,Sep-2024,39444.49,450327
121008,Oct-2024,12772.86,301373
121008,Nov-2024,40438.31,451280
121008,Dec-2024,6090.21,466111
121009,Jan-2022,33516.21,324178
121009,Feb-2022,33518.67,315766
121009,Mar-2022,1656.17,427908
121009,Apr-2022,14811.09,15034
121009,May-2022,4103.63,192814
121009,Jun-2022,43633.79,183672
121009,Jul-2022,17786.37,205013
121009,Aug-2022,13449.35,197030
121009,Sep-2022,21138.0,42704
121009,Oct-2022,41561.48,398958
121009,Nov-2022,21110.84,349493
121009,Dec-2022,9833.77,199033
121009,Jan-2023,48782.52,180890
121009,Feb-2023,17197.87,156186
121009,Mar-2023,21549.84,392211
121009,Apr-2023,16494.03,41136
121009,May-2023,46536.18,241638
121009,Jun-2023,12100.21,38141
121009,Jul-2023,10965.77,321879
121009,Aug-2023,47735.33,118299
121009,Sep-2023,35456.92,386400
121009,Oct-2023,42894.77,459976
121009,Nov-2023,31274.83,409228
121009,Dec-2023,25504.09,280344
121009,Jan-2024,34507.7,429959
121009,Feb-2024,30012.93,351210
121009,Mar-2024,22502.18,114259
121009,Apr-2024,7918.54,338006
121009,May-2024,27621.53,260662
121009,Jun-2024,26780.28,260130
121009,Jul-2024,25589.85,4493
121009,Aug-2024,37898.9,375381
121009,Sep-2024,16546.18,416762
121009,Oct-2024,922.65,176025
121009,Nov-2024,5753.48,212330
121009,Dec-2024,38308.95,131900
121010,Jan-2022,39914.68,408115
121010,Feb-2022,43500.79,124759
121010,Mar-2022,18847.33,266192
121010,Apr-2022,23396.0,399227
121010,May-2022,35658.77,121716
121010,Jun-2022,3623.27,178800
121010,Jul-2022,12777.17,245923
121010,Aug-2022,45906.05,348847
121010,Sep-2022,31451.75,164828
121010,Oct-2022,804.76,384707
121010,Nov-2022,38027.15,165880
121010,Dec-2022,20691.3,417933
121010,Jan-2023,24745.18,497248
121010,Feb-2023,8814.32,27134
121010,Mar-2023,2918.21,137350
121010,Apr-2023,40013.22,365952
121010,May-2023,5522.48,491051
121010,Jun-2023,41992.38,460876
121010,Jul-2023,28856.62,238363
121010,Aug-2023,44135.14,489165
121010,Sep-2023,11209.82,315241
121010,Oct-2023,22203.67,477063
121010,Nov-2023,7827.81,116187
121010,Dec-2023,34241.31,100844
121010,Jan-2024,49379.16,197425
121010,Feb-2024,28699.42,223190
121010,Mar-2024,15081.96,344357
121010,Apr-2024,5846.28,422883
121010,May-2024,29154.14,218689
121010,Jun-2024,156.87,293524
121010,Jul-2024,47034.06,151090
121010,Aug-2024,23426.92,487196
121010,Sep-2024,36309.51,120485
121010,Oct-2024,5923.58,424507
121010,Nov-2024,4322.48,165270
121010,Dec-2024,28018.67,344965
121011,Jan-2022,34001.74,46507
121011,Feb-2022,36346.95,286426
121011,Mar-2022,7829.97,415488
121011,Apr-2022,11927.46,108593
121011,May-2022,20884.35,275606
121011,Jun-2022,41586.7,380020
121011,Jul-2022,20124.7,171236
121011,Aug-2022,14829.4,301422
121011,Sep-2022,23841.27,235183
121011,Oct-2022,13537.37,470514
121011,Nov-2022,39418.39,244125
121011,Dec-2022,17327.62,22054
121011,Jan-2023,32973.19,392815
121011,Feb-2023,29650.04,388224
121011,Mar-2023,43474.18,95678
121011,Apr-2023,30913.5,410572
121011,May-2023,17471.34,116495
121011,Jun-2023,30793.34,182491
121011,Jul-2023,32861.93,26520
121011,Aug-2023,19936.12,197898
121011,Sep-2023,8921.31,482473
121011,Oct-2023,23128.43,1143
121011,Nov-2023,41558.98,324786
121011,Dec-2023,49697.62,383504
121011,Jan-2024,33503.35,74139
121011,Feb-2024,33899.71,117722
121011,Mar-2024,41441.09,139941
121011,Apr-2024,24138.04,320857
121011,May-2024,30963.77,33414
121011,Jun-2024,13329.11,13875
121011,Jul-2024,7971.09,495633
121011,Aug-2024,44662.52,207294
121011,Sep-2024,9478.68,191013
121011,Oct-2024,38868.4,36421
121011,Nov-2024,43408.36,4656
121011,Dec-2024,18890.67,266166
121012,Jan-2022,21583.7,459106
121012,Feb-2022,41579.45,329836
121012,Mar-2022,9553.08,390137
121012,Apr-2022,32903.76,451226
121012,May-2022,36940.7,452932
121012,Jun-2022,45925.4,44369
121012,Jul-2022,26456.91,202063
121012,Aug-2022,20006.97,181691
121012,Sep-2022,14722.4,496789
121012,Oct-2022,1829.48,82323
121012,Nov-2022,13293.97,351483
121012,Dec-2022,33371.35,248809
121012,Jan-2023,36693.99,482975
121012,Feb-2023,5891.5,298206
121012,Mar-2023,21634.27,304668
121012,Apr-2023,37184.47,334035
121012,May-2023,16292.89,464439
121012,Jun-2023,39789.54,464292
121012,Jul-2023,42601.37,194917
121012,Aug-2023,20746.65,333605
121012,Sep-2023,46715.01,13982
121012,Oct-2023,41440.92,450821
121012,Nov-2023,44567.24,224570
121012,Dec-2023,37343.23,458388
121012,Jan-2024,10096.78,125426
121012,Feb-2024,30838.1,269735
121012,Mar-2024,38691.34,30242
121012,Apr-2024,25692.27,248078
121012,May-2024,49778.69,194795
121012,Jun-2024,6587.49,226650
121012,Jul-2024,35513.22,151009
121012,Aug-2024,12502.09,181908
121012,Sep-2024,31460.25,133304
121012,Oct-2024,15709.16,477229
121012,Nov-2024,18676.34,422887
121012,Dec-2024,34430.92,233279
121013,Jan-2022,19857.85,461008
121013,Feb-2022,35075.18,213119
121013,Mar-2022,49258.24,341995
121013,Apr-2022,29307.84,158935
121013,May-2022,39740.77,142505
121013,Jun-2022,40934.13,106851
121013,Jul-2022,17811.04,24768
121013,Aug-2022,1342.65,56400
121013,Sep-2022,1751.03,212398
121013,Oct-2022,33779.44,399023
121013,Nov-2022,39695.16,213922
121013,Dec-2022,19110.67,376720
121013,Jan-2023,46657.63,340762
121013,Feb-2023,17482.75,439094
121013,Mar-2023,38669.76,422239
121013,Apr-2023,24474.37,410009
121013,May-2023,6108.9,1081
121013,Jun-2023,49441.68,167694
121013,Jul-2023,35825.18,481415
121013,Aug-2023,45605.02,387580
121013,Sep-2023,10217.87,142037
121013,Oct-2023,25955.29,484233
121013,Nov-2023,37259.46,479173
121013,Dec-2023,16537.41,159786
121013,Jan-2024,18044.03,321554
121013,Feb-2024,3218.91,174681
121013,Mar-2024,15547.76,299359
121013,Apr-2024,45108.45,324042
121013,May-2024,2179.1,339142
121013,Jun-2024,29660.72,9297
121013,Jul-2024,35013.75,398219
121013,Aug-2024,48654.86,304511
121013,Sep-2024,11520.53,328575
121013,Oct-2024,45803.51,241141
121013,Nov-2024,30913.11,336822
121013,Dec-2024,46648.8,288983
121014,Jan-2022,17011.25,342697
121014,Feb-2022,6548.62,79430
121014,Mar-2022,41111.43,219106
121014,Apr-2022,11770.53,428617
121014,May-2022,22907.86,48285
121014,Jun-2022,7037.8,292841
121014,Jul-2022,42455.65,454446
121014,Aug-2022,43187.34,210020
121014,Sep-2022,38027.83,23564
121014,Oct-2022,35857.05,148182
121014,Nov-2022,37061.18,199178
121014,Dec-2022,12761.41,156320
121014,Jan-2023,41189.05,339126
121014,Feb-2023,37004.7,339288
121014,Mar-2023,15721.46,64516
121014,Apr-2023,35743.9,361374
121014,May-2023,16730.42,219690
121014,Jun-2023,21626.6,135959
121014,Jul-2023,36980.7,453348
121014,Aug-2023,43725.69,97600
121014,Sep-2023,12838.27,427831
121014,Oct-2023,7874.9,419977
121014,Nov-2023,36998.09,222220
121014,Dec-2023,33106.8,281136
121014,Jan-2024,48709.42,18559
121014,Feb-2024,7541.44,27226
121014,Mar-2024,4046.33,96410
121014,Apr-2024,40160.08,260298
121014,May-2024,2835.76,369753
121014,Jun-2024,21709.49,389923
121014,Jul-2024,47077.29,144397
121014,Aug-2024,49231.44,191965
121014,Sep-2024,27870.43,252615
121014,Oct-2024,31631.11,495006
121014,Nov-2024,17382.16,333358
121014,Dec-2024,24399.31,401900
121015,Jan-2022,15509.52,318335
121015,Feb-2022,43608.44,239689
121015,Mar-2022,36642.14,384164
121015,Apr-2022,41946.03,87710
121015,May-2022,21627.79,332848
121015,Jun-2022,7443.89,42351
121015,Jul-2022,3401.57,23281
121015,Aug-2022,12952.48,338617
121015,Sep-2022,4907.82,205313
121015,Oct-2022,43361.61,183469
121015,Nov-2022,31473.53,137580
121015,Dec-2022,36686.41,243627
121015,Jan-2023,3887.16,165070
121015,Feb-2023,8969.04,441503
121015,Mar-2023,1166.94,267612
121015,Apr-2023,3016.52,181817
121015,May-2023,8437.23,368981
121015,Jun-2023,20296.18,369760
121015,Jul-2023,444.25,51209
121015,Aug-2023,35384.84,322234
121015,Sep-2023,45107.98,63624
121015,Oct-2023,42872.57,78146
121015,Nov-2023,35464.53,486307
121015,Dec-2023,13162.32,282247
121015,Jan-2024,22946.35,149958
121015,Feb-2024,35912.95,99936
121015,Mar-2024,35209.13,128578
121015,Apr-2024,12705.57,96573
121015,May-2024,45065.48,374717
121015,Jun-2024,27600.75,236370
121015,Jul-2024,47935.4,168211
121015,Aug-2024,31393.8,104304
121015,Sep-2024,38723.35,74194
121015,Oct-2024,15509.96,160400
121015,Nov-2024,44851.28,248550
121015,Dec-2024,7952.05,50603
121016,Jan-2022,20606.66,470641
121016,Feb-2022,22804.08,399397
121016,Mar-2022,13601.24,335379
121016,Apr-2022,22328.48,210727
121016,May-2022,36378.56,254337
121016,Jun-2022,16130.43,434506
121016,Jul-2022,35456.13,14543
121016,Aug-2022,38370.68,350992
121016,Sep-2022,28805.51,268504
121016,Oct-2022,32827.78,8334
121016,Nov-2022,30653.65,163828
121016,Dec-2022,14136.8,306148
121016,Jan-2023,4984.48,68115
121016,Feb-2023,10888.63,95486
121016,Mar-2023,8763.11,212541
121016,Apr-2023,3527.71,123023
121016,May-2023,13539.36,325957
121016,Jun-2023,25617.92,498944
121016,Jul-2023,17286.7,71393
121016,Aug-2023,23526.08,360523
121016,Sep-2023,1571.95,278981
121016,Oct-2023,15272.92,274147
121016,Nov-2023,28602.08,310383
121016,Dec-2023,24179.24,87435
121016,Jan-2024,9762.65,318557
121016,Feb-2024,34389.52,150108
121016,Mar-2024,11459.87,149415
121016,Apr-2024,3749.62,209151
121016,May-2024,34389.4,425855
121016,Jun-2024,40708.14,269932
121016,Jul-2024,26800.26,283561
121016,Aug-2024,12132.48,497112
121016,Sep-2024,37131.11,261535
121016,Oct-2024,18860.63,216731
121016,Nov-2024,36603.31,449110
121016,Dec-2024,37803.29,477822
121017,Jan-2022,16573.13,457850
121017,Feb-2022,10935.29,255435
121017,Mar-2022,31049.92,289712
121017,Apr-2022,11483.84,201890
121017,May-2022,1152.53,60582
121017,Jun-2022,4033.16,462736
121017,Jul-2022,16532.54,293389
121017,Aug-2022,24756.95,96036
121017,Sep-2022,9827.75,154553
121017,Oct-2022,11318.49,368369
121017,Nov-2022,9354.29,204351
121017,Dec-2022,14948.41,109225
121017,Jan-2023,32127.39,21476
121017,Feb-2023,34872.83,105604
121017,Mar-2023,21565.53,428852
121017,Apr-2023,12078.22,99307
121017,May-2023,26413.96,250824
121017,Jun-2023,25734.79,189935
121017,Jul-2023,40647.72,392480
121017,Aug-2023,19741.17,23869
121017,Sep-2023,20830.6,124166
121017,Oct-2023,22149.77,126207
121017,Nov-2023,28374.99,116201
121017,Dec-2023,33524.68,292894
121017,Jan-2024,3930.77,27419
121017,Feb-2024,37904.87,230543
121017,Mar-2024,22806.76,306054
121017,Apr-2024,29563.4,328586
121017,May-2024,23289.47,271217
121017,Jun-2024,31697.93,40385
121017,Jul-2024,26772.2,465415
121017,Aug-2024,10422.15,3836
121017,Sep-2024,3163.84,157104
121017,Oct-2024,855.88,285546
121017,Nov-2024,42136.81,92360
121017,Dec-2024,48781.39,473779
121018,Jan-2022,11406.56,470636
121018,Feb-2022,44569.32,248075
121018,Mar-2022,34398.02,305421
121018,Apr-2022,41714.2,150074
121018,May-2022,28739.42,35723
121018,Jun-2022,48473.53,365262
121018,Jul-2022,49875.72,399367
121018,Aug-2022,7914.96,252906
121018,Sep-2022,31016.0,247104
121018,Oct-2022,28650.03,322282
121018,Nov-2022,21160.24,284580
121018,Dec-2022,26748.61,291198
121018,Jan-2023,47240.16,267756
121018,Feb-2023,19745.09,418962
121018,Mar-2023,28586.24,308515
121018,Apr-2023,25584.84,283460
121018,May-2023,2997.47,180647
121018,Jun-2023,36590.4,356584
121018,Jul-2023,24260.82,279362
121018,Aug-2023,49197.72,450884
121018,Sep-2023,40664.35,445735
121018,Oct-2023,24426.38,464003
121018,Nov-2023,45720.64,433512
121018,Dec-2023,31216.0,467578
121018,Jan-2024,7620.98,448933
121018,Feb-2024,23668.06,77001
121018,Mar-2024,36805.47,127818
121018,Apr-2024,40012.51,251195
121018,May-2024,38512.44,46482
121018,Jun-2024,6724.95,102600
121018,Jul-2024,35321.14,456951
121018,Aug-2024,46576.71,160869
121018,Sep-2024,43438.54,56270
121018,Oct-2024,29067.24,226167
121018,Nov-2024,42370.49,238699
121018,Dec-2024,27893.02,435813
121019,Jan-2022,48598.47,187757
121019,Feb-2022,2151.27,260963
121019,Mar-2022,28178.49,186835
121019,Apr-2022,49248.26,388726
121019,May-2022,5357.89,243175
121019,Jun-2022,29373.83,220828
121019,Jul-2022,44085.03,24804
121019,Aug-2022,11639.19,358229
121019,Sep-2022,42983.52,182680
121019,Oct-2022,44768.33,332457
121019,Nov-2022,41735.26,451895
121019,Dec-2022,48027.48,65501
121019,Jan-2023,22769.39,128175
121019,Feb-2023,9431.66,491293
121019,Mar-2023,39686.57,30339
121019,Apr-2023,2335.78,153140
121019,May-2023,49702.62,229472
121019,Jun-2023,4117.91,152464
121019,Jul-2023,43038.81,376702
121019,Aug-2023,28864.98,216578
121019,Sep-2023,49243.7,252656
121019,Oct-2023,3448.22,240873
121019,Nov-2023,34590.19,190120
121019,Dec-2023,9790.99,355589
121019,Jan-2024,27316.05,97571
121019,Feb-2024,2591.09,185241
121019,Mar-2024,15648.96,157657
121019,Apr-2024,15082.34,454856
121019,May-2024,11230.85,174092
121019,Jun-2024,19178.11,470515
121019,Jul-2024,47033.9,474311
121019,Aug-2024,23576.18,440236
121019,Sep-2024,19309.59,61188
121019,Oct-2024,9611.76,69721
121019,Nov-2024,11698.91,332356
121019,Dec-2024,18668.46,235706
121020,Jan-2022,40039.18,145488
121020,Feb-2022,21283.53,149041
121020,Mar-2022,6223.1,187470
121020,Apr-2022,39172.7,136338
121020,May-2022,35384.31,1991
121020,Jun-2022,28915.91,201707
121020,Jul-2022,22970.85,245173
121020,Aug-2022,19795.07,447715
121020,Sep-2022,36133.51,10721
121020,Oct-2022,21761.45,110046
121020,Nov-2022,26513.64,486013
121020,Dec-2022,29412.18,53218
121020,Jan-2023,28775.78,171062
121020,Feb-2023,49932.61,80217
121020,Mar-2023,4715.42,82587
121020,Apr-2023,24626.63,447756
121020,May-2023,11212.98,200769
121020,Jun-2023,35001.06,57286
121020,Jul-2023,37747.08,332780
121020,Aug-2023,21051.56,337046
121020,Sep-2023,8711.43,10983
121020,Oct-2023,43574.4,394979
121020,Nov-2023,19654.36,129425
121020,Dec-2023,31816.45,420767
121020,Jan-2024,26396.22,221229
121020,Feb-2024,5476.77,305692
121020,Mar-2024,6357.41,109634
121020,Apr-2024,48500.36,363625
121020,May-2024,25439.43,358188
121020,Jun-2024,3496.86,27946
121020,Jul-2024,23421.5,432479
121020,Aug-2024,7828.35,329174
121020,Sep-2024,1748.44,150855
121020,Oct-2024,7391.96,365005
121020,Nov-2024,21965.18,105730
121020,Dec-2024,6352.22,367333
